IPC主分类,发明名称,摘要
G09G5/02  ,一种屏幕校色方法和系统 [发明],本发明提供一种屏幕校色方法和系统，属于屏幕校验技术领域，具体包括：控制多个图案在屏幕上从不同的预设坐标起点进行增大，直到控制端辨识得到N个图案的区域时，基于所述区域进行所述屏幕的校正区域的确定，基于所述预设坐标起点，按照预设面积进行多个Apriltag码的生成直到所述控制端识别得到多个标定码区域时，使用摄像机获取每一个标定码区域的屏幕坐标，在对应的标定码处生成的LUT色块图像，并通过摄像机拍摄的画面确定每一个LUT色块图像与标准色块的差值，并基于所述差值对所述屏幕进行校色处理，从而提升了校色处理的效率。
G09G3/36  ,一种对液晶显示器进行Gamma调校的方法 [发明],本发明涉及显示器调校技术领域，尤其涉及一种对液晶显示器进行Gamma调校的方法。本发明采用如下技术方案：利用彩色分析仪采集256张纯色灰阶画面的色域图坐标值，并换算为RGB三基色分量数据，插值后与标准表的RGB三基色分量数据进行比对，选取最接近的数据，以此构建LUT表后进行调校。本发明的有益效果在于：通过直接获取液晶显示器的色域图坐标值并通过换算的方式得到其RGB三基色分量数据，可有效提高数据采集效率；可根据使用需求设置不同的参数调节插值间隔，提高调校后液晶显示器在不同使用需求下的适应性；同时，采用分解重构的方式，利用计算机系统上的烧录工具直接将LUT表下载到液晶显示器的驱动板上，无需额外设置外挂设备进行LUT表的放置。
G09G3/20  ,栅极驱动电路及其驱动方法、显示装置 [发明],本发明公开了一种栅极驱动电路及其驱动方法、显示装置，属于显示技术领域。栅极驱动电路包括：输入模块和存储模块。输入模块分别连接所述栅极驱动电路的信号输入端和第一节点，用于根据所述信号输入端的电位控制所述第一节点的电位；所述存储模块的输入端连接所述第一节点，所述存储模块用于存储所述第一节点的电位，并根据所述第一节点的电位控制所述存储模块的输出端的电位。本发明实施例可以降低栅极驱动电路的功耗。
G09G3/20  ,像素驱动电路及其驱动方法、显示面板 [发明],本申请提供了一种像素驱动电路及其驱动方法、显示面板，电路包括发光模块、脉冲幅度调制模块和脉冲宽度调制模块，脉冲幅度调制模块包括驱动晶体管，所述驱动晶体管的一端和所述发光模块连接；脉冲宽度调制模块与所述脉冲幅度调制模块连接，所述脉冲宽度调制模块包括第四晶体管，所述第四晶体管的栅极用于在每帧驱动周期的发光阶段接收输入的一驱动信号，所述脉冲宽度调制模块根据所述驱动信号经所述驱动晶体管控制所述发光模块的发光时长；其中，所述驱动信号的电压值阶梯式递增，直至所述第四晶体管打开。本申请提高面板发光均匀性和驱动架构稳定性。
G09G3/36  ,TFT模组对比度调节方法、系统、电子设备及存储介质 [发明],本申请涉及一种TFT模组对比度调节方法、系统、电子设备及存储介质。该TFT模组对比度调节方法包括：获取VOP电压数据及玻璃透过率数据，根据VOP电压数据及玻璃透过率数据，生成曲线图表；将曲线图表进行计算处理，输出模组显示亮度数据；获取模组黑屏亮度数据，将输出模组显示亮度数据及模组黑屏亮度数据进行计算处理，输出对比度数据。本申请提供的方案，能够使得TFT模组在不调节背光亮度下实现对比度调节，并且调节方式简单有效。
G09G5/02  ,一种Gamma调试方法及显示面板 [发明],本公开提供一种Gamma调试方法及显示面板，该Gamma调试方法包括：设置参考绑点的色度的预设值，通过调整将255灰阶绑点的色坐标无限逼近预设值，得到255灰阶绑点的色坐标的调试值，在其他灰阶绑点的调试中将255灰阶绑点的色坐标的调试值作为目标值进行调整，直至所有绑点都调试好。该方法可以改善不同灰阶绑点间色度偏差，可有效减少其他灰阶与255灰阶的色度的偏移量。
G09G3/36  ,一种低功耗驱动电路、方法及显示屏 [发明],本发明公开了一种低功耗驱动电路、方法及显示屏，电路包括N级GOA电路、时序控制器、电平控制模块；时序控制器与电平控制模块电性连接；电平控制模块与每一级GOA电路电性连接；GOA电路依次级联，且GOA电路的第一端分别与正扫信号线、反扫信号线、启动信号线电性连接，GOA电路的第二端分别与第一时钟信号线、第二时钟信号线、高电平信号线以及低电平信号线电性连接；电平控制模块用于根据时序控制器提供的时钟信号及脉冲信号对GOA电路进行分级电位控制。通过对GOA电路进行分级电位控制，降低了GOA电路中的部分单元的电位，从而整体上降低了显示屏功耗，提高了显示质量。
G09G5/00  ,时钟自校准电路、时钟信号产生电路和显示装置 [发明],本公开提供一种时钟自校准电路、时钟信号产生电路和显示装置，属于显示技术领域。本公开的自校准电路包括第一采集子电路、第二采集子电路、补偿子电路、第一控制子电路和第二控制子电路；第一采集子电路在第一控制子电路的控制下接收采集时钟信号并输出第一电压信号；第二采集子电路接收基准时钟信号并输出第二电压信号；补偿子电路根据第一电压信号和第二电压信号得到所补偿时钟信号，并在第二控制子电路的控制下，将补偿时钟信号发送至第二信号端。
G09G3/32  ,一种频率调控的无载流子注入式有源显示阵列驱动结构 [发明],本发明公开了一种频率调控的无载流子注入式有源显示阵列驱动结构，包括：行扫描线、列扫描线、与行扫描线、列扫描线的各个交点区域对应的像元区域、调频交流信号源，像元区域设置有行列选通晶体管以及至少两个固有驱动频率不同的无载流子注入式发光器件，行扫描线、列扫描线、行列选通晶体管用于选通对应的像元区域并将调频交流信号源加载至无载流子注入式发光器件；无载流子注入式发光器件根据自身的固有驱动频率的不同而在不同频率下的调频交流信号源下点亮工作。本发明在相同的发光像素条件下，减少行扫描线和列扫描线的数量来减小扫描电路的面积，降低了显示电路的制备复杂性。
G09G3/3266  ,栅极驱动器及其时序控制方法 [发明],本申请涉及显示技术领域，具体公开一种栅极驱动器和时序控制方法。栅极驱动器包括M级栅极驱动电路，第一级栅极驱动电路的输入端连接第一输入信号线，本级所述栅极驱动电路的输出端分别连接对应像素驱动电路的扫描线以及下一级所述栅极驱动电路的输入端；第i+1级栅极驱动电路与第i级栅极驱动电路之间设置第一开关器件，且第i+1级栅极驱动电路的输入端连接第二输入信号线。在靠前的若干级栅极驱动电路输出第一个扫描信号时，同步控制靠后的若干级栅极驱动电路输出扫描信号，进而使得靠前的若干级栅极驱动电路输出第一个扫描信号时也具有两行负载，由此可统一不同扫描时刻下的负载量，进而避免充电差异带来的亮度显示不均的问题。
G09G3/20  ,一种优化显示屏下电的驱动结构 [发明],本发明提供一种优化显示屏下电的驱动结构，包括有GOA电路，还包括有稳压电容，所述稳压电容的一端与GOA电路中的CLR信号端连接，所述稳压电容的另一端接地。本申请通过在GOA电路的CLR信号端增加稳压电容，在显示屏异常下电时，能够使CLR波形准位下降的时间拉长，下降的准位也控制在一定规格内，增强GOA下电放电能力，从而改善面板在异常下电时存在的电荷残留问题，延长产品的使用寿命。
G09G3/32  ,显示屏模组的检测调节方法及相关装置 [发明],本申请实施例提供一种显示屏模组的检测调节方法及相关装置，所述检测调节方法包括：获取所述目标LED扫描块的关联LED扫描块的第二显示亮度信息；根据所述第二显示亮度信息和所述第一显示亮度信息确定第一亮度调节参数；获取所述目标LED扫描块的第三显示亮度信息，所述第三显示亮度信息为所述目标LED扫描块中除第一行灯珠的第一显示亮度之外的显示亮度信息；根据所述第三显示亮度信息和所述第一显示亮度信息确定第二亮度调节参数；根据所述第一亮度调节参数和所述第二亮度调节参数确定目标亮度调节参数；根据所述目标亮度调节参数对目标LED扫描块的第一行灯珠进行显示亮度调节。能够提升了亮度调节时的准确性。
G09G3/00  ,点屏设备的点屏检测方法、系统、电子设备及存储介质 [发明],本申请的实施例提供了一种点屏设备的点屏检测方法、系统、电子设备及存储介质。该方法包括：重复执行预设次数的点屏判断操作；根据预设次数的点屏判断操作中点屏设备成功点屏的第一次数，确定点屏设备的点屏稳定性；其中，点屏判断操作包括：获取已点屏图像，其中已点屏图像是在利用点屏设备对显示屏点屏后所采集的显示屏的图像；基于已点屏图像的预设区域中每个像素的灰度值和预设灰度阈值，确定预设区域中的点亮像素，其中，点亮像素的灰度值大于预设灰度阈值；统计点亮像素的数量；基于点亮像素的数量，确定点屏设备是否成功点屏。上述检测方法检测成本低，检测效率高，并且对显示屏是否点亮的卡控参数可灵活配置，用户体验更好。
G09G3/3208  ,屏幕抗老化方法、装置、终端设备及存储介质 [发明],本申请公开了一种屏幕抗老化方法、装置、终端设备及存储介质，属于显示技术领域。所述方法包括：获取目标屏幕的目标刷新率；获取目标刷新率对应的目标补偿增益，该目标补偿增益是指对屏幕老化速度的补偿增益；基于目标补偿增益，对目标屏幕中目标像素的抗老化补偿值进行修正，该目标像素为目标屏幕中待抗老化处理的像素；基于目标像素的修正后的抗老化补偿值，对目标像素进行抗老化处理。本申请将屏幕刷新率也作为补偿项来实现屏幕的抗老化处理，从而可以有效进行屏幕的抗老化处理，减少烧屏问题的产生。
H01H19/14  ,控制组件、显示屏模组、控制模组及智能设备 [发明],本申请公开了一种控制组件、显示屏模组、控制模组及智能设备，涉及电子技术领域。该控制组件包括显示屏模组和控制模组；显示屏模组包括屏幕部分和控制芯片部分；屏幕部分包括导电媒介，导电媒介与控制芯片部分之间电性连接；控制模组包括控制开关部分和电连接器，电连接器与控制开关部分之间电性连接；其中，控制模组可拆卸地连接到屏幕部分，电连接器与导电媒介之间可断开地电性连接。显示屏模组和控制模组之间具有可分离关系，提高了控制组件应用的灵活性。通过导电媒介和电连接器能够实现显示屏模组与控制模组之间的电性连接，使得控制模组与显示屏模组能够共同配合控制智能设备。
G09G3/32  ,屏幕校准方法、装置、电子设备和存储介质 [发明],本申请涉及一种屏幕校准方法、装置、电子设备、存储介质和计算机程序产品。其中方法包括：获取待校准屏幕的原始灯珠参数，根据原始灯珠参数构建灯珠对应的原始色域；根据待校准屏幕在三原色显示下的平均色坐标、以及在白屏显示下的白光色坐标，生成待校准屏幕对应的目标色域；基于目标色域与原始色域的重合区域，形成公共色域；根据原始色域对应的三刺激值矩阵和公共色域对应的三刺激值矩阵，生成转换系数矩阵；根据转换系数矩阵，对待校准屏幕进行校准。无需相机的参与，方法基于屏幕灯珠的原始参数以及对应色域，通过色坐标计算转换系数矩阵；校准的过程仅涉及数据运算处理，简化了校准流程，保证了校准的精确度，也提高了屏幕校准效率。
G09G3/32  ,校正系数确定方法、装置、设备、存储介质和程序产品 [发明],本申请涉及一种校正系数确定方法、装置、设备、存储介质和程序产品。该方法包括：获取待校正的显示屏在不同颜色通道下的待处理图像；待处理图像中的显示屏为点亮状态；显示屏由不同显示单元拼接得到；获取待处理图像中各个显示单元内的拼接灯珠在不同颜色通道下的灯珠亮度；拼接灯珠为位于显示单元的拼接区域内的灯珠；根据不同显示单元的单元亮度，确定显示屏在不同颜色通道下的显示屏亮度；根据各个显示单元内的拼接灯珠在不同颜色通道下的灯珠亮度，以及显示屏在相应颜色通道下的显示屏亮度，确定对显示屏在相应颜色通道下进行亮度校正的校正系数。采用本方法能够提高校正系数的确定效率、确定结果准确度和一致性。
G06F9/451  ,一种基于智能穿戴设备的数据显示方法 [发明],本发明提供一种基于智能穿戴设备的数据显示方法，涉及数据分析技术领域，该方法通过记录当前智能穿戴设备的显示界面运行状态，确定在显示界面进行交互的显示数据，结合显示界面的显示数据交互情况，采集显示数据的显示响应信息，对显示数据的显示属性进行分类，根据显示属性的分类结果筛选出进行调整的显示数据，并将进行调整的显示数据结合显示数据的场景数据需求进行二次分类，根据二次分类结果确定显示数据需要进行显示属性调整的类别，并根据调整后的显示属性调节显示数据的更新频率。通过自适应显示属性，用户将获得更流畅的操作体验，减少了数据无用加载的情况，提高了用户满意度，优化了智能穿戴设备的能耗，延长了电池寿命。
G09G3/3225  ,像素电路及其驱动方法、显示面板、显示装置 [发明],提供了一种像素电路及其驱动方法、显示面板、显示装置，属于显示技术领域。其中，数据写入电路可以在栅极驱动信号控制下，控制数据线与第一节点的通断；第一发光控制电路可以在第一发光控制信号控制下，控制驱动电源线与第二节点的通断；复位电路可以在复位信号控制下，控制初始电源线与第三节点的通断；补偿电路可以在补偿信号控制下，控制补偿电源线与第一节点的通断，且调节第一节点的电位。如此，可以通过灵活设置各信号，使驱动电路向发光元件传输的驱动信号与驱动电源线提供的信号和其中驱动晶体管的阈值电压均无关。进而，可以避免驱动电源线上的电压降和晶体管的特性漂移对驱动信号造成影响，确保可靠驱动发光元件发光，使显示效果较好。
G09G3/3225  ,视频信号处理电路、显示面板及电子设备 [发明],本申请提供一种视频信号处理电路、显示面板及电子设备，通过所述视频信号处理电路将输入的单路数据输入信号重组为分别对应于一个像素单元的四个子像素的同步的第一中间子信号、第二中间子信号、第三中间子信号和第四中间子信号。如此，输入信号中只需要一路所述数据输入信号，大大减少显示驱动对于外部视频输入信号端口数量的要求。
G09G3/32  ,全彩LED屏幕的亮度均衡控制方法 [发明],本发明涉及光电技术领域，具体涉及全彩LED屏幕的亮度均衡控制方法，本发明在制造LED显示屏时，首先获取环境光照强度并创建亮度校准表，记录了每个LED模块的亮度校准值。接着，利用实时获取的环境光照强度和预设的最大环境光照强度，计算亮度调整系数，进而根据亮度校准表计算每个LED模块的调整后亮度。最后，通过LED驱动电路，根据计算得到的调整后亮度，控制相应LED模块的亮度，以保证整个屏幕显示的均匀亮度。该方法有效解决了现有技术中存在的亮度不均匀、显示效果受外部环境影响等问题，提升了LED显示屏的显示质量和用户体验。同时，通过动态调整LED亮度，还实现了节能环保的目的。本发明方法简单实用，具有较高的实用价值和推广前景。
G09G3/3208  ,亮度调节装置及亮度调节方法 [发明],本公开提供一种亮度调节装置及亮度调节方法，属于显示技术领域，其可解决现有的显示面板在低OPR下显示亮度较低的问题。本公开的亮度调节装置包括：第一显示控制单元，被配置为根据上一帧显示画面，控制显示面板的各个像素单元进行显示；第一亮度控制单元，被配置为根据各个像素单元与驱动芯片之间的距离，开启电阻压降补偿功能，以对各个像素单元的亮度进行调节；第二显示控制单元，被配置为当前帧显示画面对应的像素单元数量与上一帧显示画面对应的像素单元数量的比值小于或等于阈值时，根据当前帧显示画面，控制显示面板的部分像素单元进行显示；第二亮度控制单元，被配置为关闭电阻压降补偿功能，以对部分像素单元的亮度进行调节。
G09G3/20  ,显示面板及显示装置 [发明],本申请公开一种显示面板及显示装置。显示面板包括栅极驱动模块，包括第一栅极驱动单元和第二栅极驱动单元，第一栅极驱动单元被配置为接收初始触发信号，并根据初始触发信号输出扫描信号；信号选择电路，分别与第一栅极驱动单元、第二栅极驱动单元电连接，信号选择电路被配置为接收反转信号、第一栅极驱动单元输出的扫描信号以及低电平信号，并输出控制信号至第二栅极驱动单元，控制信号为第一栅极驱动单元输出的扫描信号或低电平信号。本申请可以实现不同分区不同刷新频率控制，实现更高分辨率、更高频的显示。
G09G3/32  ,抗眩光LED显示屏控制电路 [发明],本发明涉及电路领域，公开了抗眩光LED显示屏控制电路，包括控制输入电路、控制输出电路，通过统计MOS开关电路的应用时间和/或MOS开关电路的开闭次数对数字电阻器进行电阻值调整，以及统计二极管及寄生电感、电容电路应用时间对数字电阻器进行电阻值调整能够缓冲电阻性能变化，即便且该数字电阻器需要频繁经过高电流的冲击，电阻性能变化，也可以通过调整恢复，这样就不会让保护作用丢失，吸能电路持续作用从而减少电辐射，减少干扰起到防眩光的目的。
G09G3/00  ,一种针对显示设备的自动加电与监测系统 [发明],本申请公开了一种针对显示设备的自动加电与监测系统，用于根据显示设备不同的监测需要实现显示设备的自动智能加电与监测。本申请系统包括：高速摄像机、图像采集单元、标准图像单元、图像对比单元、辅助监测单元、控制单元和自动加断电单元；图像采集单元用于控制高速摄像机对待测试显示设备的屏幕画面进行拍摄，并获取拍摄的屏幕画面图像；标准图像单元用于获取待测试显示设备的标准图像；图像对比单元用于通过目标算法将待测试显示设备的屏幕画面图像与标准图像进行对比；辅助监测单元用于获取待测试显示设备的辅助监测信息；控制单元用于根据图像对比结果和辅助监测信息生成控制指令；自动加断电单元用于根据控制指令控制待测试设备供电状态。
G09G3/36  ,显示模组及其控制更新方法和显示装置 [发明],本发明提供一种显示模组及其控制更新方法和显示装置。该显示模组包括显示组件，显示组件包括时序控制板卡，时序控制板卡配置有第一接口，第一接口被配置为建立时序控制板卡与整机主控制电路之间的可读写连接；整机主控制电路被配置为通过第一接口将显示控制更新程序烧录至时序控制板卡中。该显示模组通过配置在时序控制板卡端的第一接口，可建立时序控制板卡与整机主控制电路之间的可读写连接，从而大大降低了显示模组进行显示控制更新程序烧录的工作负担和成本支出，实现了显示模组的显示控制更新程序的智能烧录。
G09G3/30  ,一种像素驱动电路、显示面板及显示装置 [发明],本发明提供一种像素驱动电路、显示面板及显示装置，像素驱动电路包括第一发光控制模块、第二发光控制模块、驱动模块和第一初始化模块；第一发光控制模块的第一端与第一电源电压端电连接，第二端与驱动模块的第一端电连接，控制端与第一使能信号端电连接；第二发光控制模块的第一端与驱动模块的第二端电连接，第二端与发光元件的第一电极电连接，控制端与第二使能信号端电连接；驱动模块用于在发光阶段控制发光元件发光；第一初始化模块的第一端与第一参考信号端电连接，其第二端与发光元件的第一电极电连接，其控制端与第二使能信号端电连接。设置第二发光控制模块包括的晶体管与第一初始化模块包括的第二晶体管类型不同，保证驱动效果。
G09G3/3225  ,阵列基板、显示面板及显示装置 [发明],本申请公开了一种阵列基板、显示面板及显示装置。阵列基板包括：显示区和非显示区；显示区包括异形边缘和与异形边缘相邻的第一像素电路，第一像素电路包括第一晶体管；非显示区包括第二晶体管，第二晶体管与第一晶体管相邻，且第二晶体管与第一晶体管的类型相同。根据本申请实施例，有利于提高不同像素电路的晶体管特性的一致性，从而有利于提高显示产品的显示性能。
G09G3/3208  ,像素电路和电子设备 [发明],本申请公开了一种像素电路和电子设备，属于电路技术领域。像素电路，包括：驱动模块，包括开关组件和发光元件，开关组件包括驱动开关管，驱动开关管的第一端与电源端连接，驱动开关管的第二端与发光元件的第一端连接，用于驱动发光元件发光，发光元件的第二端与接地端连接；电流检测模块，连接于发光元件的第二端与接地端之间，电流检测模块用于采集流经发光元件的电流；控制器，控制器的信号输入端与电流检测模块连接，控制器的电压输出端与开关组件连接，用于根据电流检测模块采集的电流值调整开关组件的导通状态。
G09G3/36  ,显示面板亮度补偿方法及系统 [发明],本申请公开了一种显示面板亮度补偿方法及系统，用于判断显示面板在亮度补偿站点是否进行亮度补偿，显示面板包括控制板，控制板存储有头文件，显示面板亮度补偿方法包括如下步骤：在头文件中增加亮度补偿指示位；基于亮度补偿指示位示出的判断字节，判断在亮度补偿站点是否对显示面板进行亮度补偿；响应于亮度补偿站点不对显示面板进行亮度补偿，跳过亮度补偿站点。本申请通过在控制板的头文件中增加亮度补偿判断指示位，根据判断指示位的判断字节的值判断显示面板是否要做亮度补偿，并自动修改配置参数，实现个别无需进行亮度补偿的显示面板跳过亮度补偿站点，规避人工修改产线机台参数易出错的问题，同时减少人力成本。
G09G5/10  ,一种电子阅读器亮度调节方法及系统 [发明],本发明涉及电子屏幕调节的技术领域，特别是涉及一种电子阅读器亮度调节方法及系统，其通过个性化的屏幕显示亮度调节方案，用户能够在不同光线条件下获得最佳的阅读体验，根据用户的个人喜好和视觉感知特点，调整屏幕亮度，减少视觉疲劳，提高长时间阅读的舒适性；方法应用于电子阅读器，其方法包括：获取电子阅读器检测到的历史环境光线水平信息和电子阅读器使用时的历史屏幕显示信息；历史环境光线水平信息与历史屏幕显示信息一一对应；对历史屏幕显示信息进行显示特征提取，获得历史屏幕显示色彩参数和历史屏幕显示亮度参数；对历史环境光线水平信息进行光照度数值提取，获得历史环境光照度参数。
G09G3/20  ,控制驱动器、显示面板及显示面板的补偿方法 [发明],本发明提供一种控制驱动器、显示面板及显示面板的补偿方法。所述控制驱动器包括：数据电压生成模块，用于生成原始数据电压；像素电压模拟模块，基于所述数据电压生成模块所生成的原始数据电压模拟得到模拟像素电压；差值计算模块，基于所述数据电压生成模块所生成的原始数据电压以及所述像素电压模拟模块模拟得到的模拟像素电压，计算所述原始数据电压与所述模拟像素电压的差值，以得到补偿电压值；电压补偿模块，根据所述差值计算模块计算得到的补偿电压值对所述原始数据电压进行补偿，以得到修正后的数据电压；输出模块，将修正后的数据电压传输至所述源极驱动器。
G09G3/32  ,LED显示屏校正方法及系统 [发明],本发明具体涉及一种LED显示屏校正方法及系统，方法包括步骤有，预先给LED显示屏的功率pi分配初始的权重值n0并且给LED显示屏的温度ti分配初始的权重值v0，这样能根据LED显示屏的功率pi、LED显示屏的功率pi分配的权重值、LED显示屏的温度ti、LED显示屏的温度ti分配的权重值共同加权计算一个预测的LED显示屏背面的温度值tf；在LED显示屏使用上电之后预先设置一个检测期L，在检测期L完成之后，获取最新的LED显示屏的功率pi分配的权重值与LED显示屏的温度ti分配的权重值并且加权计算未来时间点需要预测的LED显示屏背面的温度值；然后根据所预测的LED显示屏背面的温度值预测正面温度，从而确定矫正系数。
G09G3/00  ,一种基于立体液晶显示器的自动对正方法及系统 [发明],本发明公开了一种基于立体液晶显示器的自动对正系统，涉及显示校正技术领域，包括垂直校对模块、色彩校准模块、清晰度调节模块、环境自适应模块、质量检测模块以及图像优化模块；其技术要点为：将质量检测模块和图像优化模块配合使用，综合计算多源数据，有效的提高了生成的图像质量评估值对于当前显示器图像质量评估的准确性，并在预定时间周期T内依据图像质量评估值获取评估系数Pxs，保证了在将评估系数Pxs与两组阈值进行对比后结果的准确度，考虑到能耗因素，在确保图像质量的前提下，降低显示器亮度到最低值，极大了节省了显示器的运行成本。
G09F9/33  ,显示面板和显示装置 [发明],本发明公开了一种显示面板和显示装置，属于显示技术领域，显示面板的显示区包括沿第一方向排列的多个子像素行，同一个子像素行的多个子像素的颜色相同；多个子像素至少包括第一颜色子像素和第二颜色子像素，第一颜色子像素和第二颜色子像素位于不同的子像素行；第一颜色子像素包括的第一发光元件和第二颜色子像素包括的第二发光元件的发光效率不同；显示面板的显示帧至少包括发光阶段；一个显示帧中，同一个子像素行的多个子像素的发光阶段的维持时长相同，第一发光元件的发光阶段的维持时长与第二发光元件的发光阶段的维持时长不同。显示装置包括上述显示面板。本发明可以提高出光亮度均一性，有利于保证显示效果。
G09G3/36  ,一种新型显示方法 [发明],本发明涉及显示器技术领域，提供一种新型显示方法，包括以下步骤：S1、放电晶体管的数量与数据线的数量相同；开关晶体管的数量与扫描线的数量相同；S2、在第一下电刷黑时间，第一下电刷黑信号线、第二下电刷黑信号线与第三下电刷黑信号线都是传输VGH信号；S3、在第二下电刷黑时间，第一下电刷黑信号线、第二下电刷黑信号线都是传输VGL信号，第三下电刷黑信号线是传输VGH信号；S4、在第三下电刷黑时间，第一下电刷黑信号线、第二下电刷黑信号线与第三下电刷黑信号线都是传输VGL信号。本发明的优点在于：在下电刷黑阶段，所有像素晶体管同时放电，提高放电效率，有效地释放存在于像素TFT的残留电荷。
G09G3/32  ,一种LED显示屏白平衡补偿方法及系统 [发明],本发明属于注入型电致发光显示技术领域，公开了一种LED显示屏白平衡补偿方法及系统，用FPGA芯片驱动LED全彩显示屏；晶振经过FPGA分频为3个同步时钟，分别控制红色、绿色和蓝色LED显示驱动子系统；驱动系统内启一个计时器，设备掉电时通知FPGA，FPGA把当前计数写到EEPROM里，下次上电初始化时，计数寄存器在EEPROM的基础上继续累加；FPGA出厂前首次通过I2C总线调整一次列选通基极可调电阻阻值进而调整列驱动电流，使LED显示屏达到白平衡；每隔一个列选通基极可调电阻调整周期，FPGA通过I2C总线调整一次列选通基极可调电阻阻值进而调整列驱动电流，使LED显示屏再次达到白平衡。本发明采用FPGA定期调整列选通基极可调电阻阻值的方法使LED显示屏自动达到白平衡。
H04J3/06  ,一种单线级联电路的通信方法、单线级联电路及显示系统 [发明],本发明提供了一种单线级联电路的通信方法、单线级联电路及显示系统，通过BMC编码方式对主控单元输出的第一数据包进行编码，以使第一数据包在相邻数据位之间的交接处均会产生跳变沿；第i驱动单元接收到该第i数据包时，会对第i数据包内非前导码位域的跳变沿进行检测；当检测到第i数据包内的初始跳变沿时，第i驱动单元会输出第i+1数据包至第i+1驱动单元；通过上述方式以确保被信号传输的驱动单元能接收到完整的数据包，进而实现相邻驱动单元间的时钟同步，以消除在跨驱动单元通信过程中，因异步通信导致的数据追赶或数据覆盖等问题，有效提高单线级联电路中通信的成功率。
G09G3/20  ,一种显示面板、时钟控制板和显示装置 [发明],本申请提供一种显示面板、时钟控制板和显示装置。其中，显示面板可以包括：显示单元，用于在外部的时钟信号的触发下刷新显示画面；源信号电路板，包括并联的电感元件和至少一个半导体元件；半导体元件在电流从源信号电路板流向显示单元时导通，反向截止。时钟控制板可以包括并联的电感元件和至少一个半导体元件；时钟控制板与显示面板连接，显示面板包括显示单元，显示单元用于在时钟控制板产生的时钟信号的触发下刷新显示画面；其中，半导体元件在电流从时钟控制板流向显示单元时导通，反向截止。能够依靠单导向的半导体元件仅在下降阶段产生过充效果，增大了下降时的速度，同时又能避免电感元件在上升阶段产生不必要的升压，从而适当降低功率。
G02B27/01  ,显示参数调整方法、装置及光学显示系统 [发明],本申请实施例提供了一种显示参数调整方法、装置及光学显示系统；显示参数调整方法用于光学显示系统，显示参数包括色度，调整方法包括：在靠近透镜的第一表面一侧设置测试光源，在测试光源向成像组件发射第一光线的情况下，获取成像组件的第一色度偏移量；将屏幕设于靠近透镜的第一表面的一侧，控制屏幕向成像组件发射第二光线；在屏幕向成像组件发射第二光线的情况下，获取不同视场下分别形成的色度值；在不同视场中确定基准视场，将基准视场的色度值与目标视场的色度值进行对比，且在对比结果存在偏差的情况下，获得第二色度偏移量；目标视场为不同视场中除基准视场之外的任意视场；根据第一色度偏移量及第二色度偏移量，调整目标视场的色度。
G09G3/36  ,显示面板的驱动方法和显示装置 [发明],本发明提供一种显示面板的驱动方法和显示装置。所述驱动方法包括：获取所述显示面板的当前帧的图像数据；根据所述当前帧图像数据确定所述显示面板的驱动模式，其中，所述驱动模式包括隔行扫描模式和逐行扫描模式；根据所述显示面板的驱动模式生成多个所述子像素的过驱动数据。
B60Q3/20  ,汽车B柱背光灯及其控制方法 [发明],本发明涉及汽车背光灯照明与控制技术领域，提供了一种汽车B柱背光灯及其控制方法，汽车B柱背光灯包括背光源与B柱盖板；实时检测汽车内部的环境光照强度；将环境光照强度与设定的光强阈值进行对比，当环境光照强度低于设定的光强阈值时，发出启动背光源信号；在接收到启动背光源信号后，计算光强阈值与环境光照强度的差值，结合背光源的转换效率和电源电压，计算得到背光源的需求电流；根据背光源的需求电流，获取控制策略，根据控制策略对背光源的电流进行相应控制；若B柱盖板采用液晶显示板还控制传输提供图形和/或文字用于显示。本发明可以在汽车B柱形成灯光装饰，一方面提高车内照明效果；另一方面增强车内灯饰的整体性。
G09G3/32  ,一种LED显示面板白平衡补偿方法及系统 [发明],本发明属于电致发光显示技术领域，公开了一种LED显示面板白平衡补偿方法及系统，用FPGA芯片驱动LED全彩显示面板；晶振经过FPGA芯片分频为3个同步时钟，分别控制红色LED显示驱动子系统、绿色LED显示驱动子系统和蓝色LED显示驱动子系统；单片机从温度传感器获取当前环境温度，将温度信息传递给FPGA芯片，FPGA芯片首次根据环境温度和各个基色LED不同温度条件下相对亮度的不同调整一次列选通时间；单片机每隔一个列选通时间调整周期获取环境温度，将温度信息传递给FPGA芯片，FPGA芯片每隔一个列选通时间调整周期根据当前环境温度和各个基色LED不同温度条件下相对亮度的不同调整一次列选通时间。本发明采用基于列选通时间动态调整的逐行扫描技术自动实现白平衡。
G09G3/32  ,提高电流镜镜像精度的Micro LED电流型驱动电路的实现方法 [发明],本发明公开了一种提高电流镜镜像精度的Micro LED电流型驱动电路的实现方法，该驱动电路由源极驱动电路和像素点电流型驱动电路构成；所述源极驱动电路由运算放大器OP和一端分别连接在运算放大器OP的两个输入端且另一端接地的电阻Rr1、电阻Rr2以及漏极与运算放大器OP的反相输入端Vn相连的晶体管PM1组成；其中，运算放大器OP的输出端与像素点电流型驱动电路相连；晶体管PM1的栅极接控制电压Vc，晶体管PM1的源极与像素点电流型驱动电路相连。本发明驱动电路响应速度快。并且可以适当降低电源电压ELVDD。从而使得本发明可以降低驱动功耗，而且还可以保证电流输出精度。
