IPC主分类,发明名称,摘要
G11B33/08  ,一种防摔摄像机硬盘 [实用新型],本实用新型提供一种防摔摄像机硬盘，涉及硬盘技术领域，包括主体，所述主体的侧面设置有接口区，所述主体的外侧设置有活动壳，所述主体的内表面设置有监控硬盘，所述主体的内表面固定连接有侧软垫和底软垫，所述主体的内表面固装有硬盘接口，活动壳扣装在主体上，可使监控硬盘完全处于主体内部，监控硬盘则与侧软垫、底软垫接触，侧软垫和底软垫不仅提高主体和监控硬盘的贴合性，也能减少监控硬盘受到的冲击力，使用橡胶护条，则对主体表面提供防护，与侧软垫和底软垫配合使用，可进一步降低监控硬盘受到的冲击力，降低监控硬盘受到隐性伤害的概率，另外，利用主体上的防滑槽，可使人们稳固的拿取主体，使主体在移动时不易出现摔落的可能性。
G11B33/04  ,一种基于区块链的数据存储装置及其方法 [发明],本发明公开了一种基于区块链的数据存储装置及其方法，包括外壳，其内部设置有两个用于区块链数据存储的存储器，外壳的一侧开设有两个散热槽，散热槽的内腔嵌设有防尘网，外壳的一侧设置有用于防尘网清理的两个清理机构，清理机构包括转动板、连接板、多个刷毛、固定架、固定轴、两个同步轮、同步带和转动轴，刷毛的一端与防尘网相贴合，转动轴转动设置于外壳上。本发明利用转动板、连接板、刷毛、固定架、固定轴、同步轮、同步带、转动轴和环形板相配合的设置方式，然后带动固定轴进行转动，固定轴带动转动板和连接板进行转动，使刷毛对防尘网上进行刷动，进而有利于对防尘网上的灰尘进行直接清扫，便于进行操作。
G11B33/04  ,一种免螺丝M.2阵列硬盘盒 [实用新型],本实用新型公开了一种免螺丝M.2阵列硬盘盒，涉及硬盘盒技术领域，包括主体，所述主体的两侧均开有散热孔，所述主体的内部一体成型有安装槽，所述安装槽的内部固定安装有数据硬盘，所述主体的内部固定安装有电路板，所述电路板的顶部设置有数据接孔，所述主体的内部设置有连接组件，所述连接组件包括安装板，所述安装板的正面螺纹连接有安装螺栓，所述安装板通过安装螺栓固定安装在主体的内部。本实用新型滑动锁扣滑动在安装块的正面，锁槽设置在弹性板的内部，按下盖板，滑动锁扣能够滑动至锁槽的内部，便于对盖板进行固定，从而使硬盘盒主体和便于拆装，免去了螺丝固定，便于使用，增加了便捷性，提高了硬盘盒的实用性便于推广使用。
G11B33/12  ,一种方便连接的移动硬盘 [实用新型],本实用新型公开了一种方便连接的移动硬盘，包括硬盘底壳、扣接于硬盘底壳顶端的硬盘顶壳、开设于硬盘底壳顶部和硬盘底壳底部的硬盘散热孔、固定于硬盘底壳顶端中部的硬盘主体，通过设置了电路板组件，在电路板组件的线路板上同时设置有有USB‑A接口和USB‑C接口，且设置了数据连接线，数据连接线的连接导线两端分别设置有USB‑A插头和USB‑C插头，采用一条数据连接线实现对USB‑A接口和USB‑C接口设备的连接，以便于硬盘与外部设备进行数据连接。
G11B33/12  ,一种区块链用分布式存储系统及其使用方法 [发明],本发明涉及区块链设备技术领域，且公开了一种区块链用分布式存储系统及其使用方法，包括主体，所述主体的内部设置有拿取机构，所述拿取机构包括有滑动块、连接块、第二把手和连接弹簧，所述主体的内部开设有第一滑槽。该种区块链用分布式存储系统及其使用方法，通过主体的内部开设的第一滑槽，通过第一滑槽内部的滑动作用，使得滑动块可以在第一滑槽的内壁滑动，从而使得滑动块一侧固定安装的承接板可以跟随滑动块的滑动同步滑动，有效的解决了如何在使用时优化内部使用空间以及便于拿取的问题，可以达到更加便于使用的效果，同时，降低硬盘损坏的概率，也可以降低设备的故障率，也能够更加便于内部空间的优化使用。
G11B33/14  ,一种网络技术服务用信息存储装置 [实用新型],本实用新型涉及信息储存技术领域，且公开了一种网络技术服务用信息存储装置，包括支撑腿，支撑腿的顶部固定安装有储存装置箱，储存装置箱的顶部固定安装有清灰机构，储存装置箱的背部固定安装有冷却机构。该网络技术服务用信息存储装置，通过设置的清灰机构，在使用过程中，通过驱动小型风扇组转动，使其不断向外侧吹风，在给储存装置降温的同时，可以将灰尘吹到外侧，通过驱动双头电机，使双头电机带动螺纹杆转动，从而使滑动擦块上下滑动，从而对储存装置箱内部进行打扫清除，当灰尘掉落在储存装置箱底部时，此时通过驱动抽气泵，使抽气泵对储存装置箱内部抽气，实现了对网络技术服务用信息储存装置内部进行清灰的功能。
G11B20/10  ,多功能电子记录卡 [实用新型],本实用新型公开了一种多功能电子记录卡，所述多功能电子记录卡包括保护壳、触摸显示屏、处理器、储存器、电源和太阳能发电板，保护壳上设有第一安装槽，触摸显示屏连接于保护壳并位于第一安装槽内，处理器连接于保护壳并位于保护壳内，处理器与触摸显示屏电连接，储存器连接于保护壳并与处理器电连接，电源连接于保护壳并位于保护壳内，电源分别与触摸显示屏和处理器电连接，太阳能发电板连接于保护壳，太阳能发电板与电源电连接。本实用新型的多功能电子记录卡通过触摸显示屏、处理器和存储器对巡检信息进行记录，不仅节约了记录卡纸，还便于对以往记录进行保存，通过太阳能发电板的设置，提高了电子记录卡的续航能力。
G11B19/02  ,车载录音设备的控制方法、装置、车辆及存储介质 [发明],本申请提供了一种车载录音设备的控制方法、装置、车辆及存储介质，该方法包括：响应于车辆的多媒体主机上的录音功能的开启指令，从车辆的两个方控屏中确定出第一方控屏，两个方控屏位于车辆的方向盘上；控制第一方控屏显示录音功能对应的第一交互界面，第一交互界面包括多个控件；响应于对多个控件中任一控件的触发操作，控制车载录音设备。通过上述技术方案，能够利用方控屏控制车载录音设备进行录音，无需通过手机等移动终端上的录音软件，简化了录音流程，有效避免了在行驶过程中分散注意力在录音上导致发生交通事故。
H05K7/02  ,物联网信息存储设备 [实用新型],本实用新型公开了物联网信息存储设备，属于信息存储设备技术领域。物联网信息存储设备，包括箱体，所述箱体的内壁开设有安装槽，所述安装槽的内壁固定连接有滑杆，所述滑杆的表面滑动连接有滑块，所述滑块的表面固定连接有束线机构；所述束线机构包括卡座，所述滑块的顶部与卡座固定连接，所述卡座的侧面开设有圆形孔，所述圆形孔的内壁滑动连接有活动杆，所述活动杆的端部固定连接有三角形块；本实用新型通过将束线机构设置为可以向左右移动的，使得可以将信息存储设备中的电子元件连接线进行束线，避免传统电子元件连接线放置混乱影响后续维修人员进行快速维修，进而能够更好的方便人们对该信息存储设备进行使用。
G06F1/18  ,一种内存卡冷头结构 [实用新型],本实用新型公开了一种内存卡冷头结构，包括顶板和盖板，所述顶板的上壁设有多个间隔设置的凹槽，所述顶板向下延伸有至少三个定位板，两定位板之间围成用于放置内存卡的定位槽，所述盖板安装于顶板的顶壁，并间隔设有流体入口和流体出口，所述流体入口和流体出口分别位于凹槽的前端和后端，并使凹槽围成单向流道。在实际的设计中，将定位板和顶板一体化设计可以减少定位板和顶板之间间隙，提高散热效果，同时盖板和顶板的配合简单，生产以及组装工序较少，有效降低了生产成本，且将凹槽设置在顶板上，将流体入口和流体出口成型在盖板上，可以减少后续的设计成本，即可围成单向流道，换热效率较高。
G11B33/14  ,一种加强散热的硬盘 [实用新型],本实用新型提供一种加强散热的硬盘，包括：壳体、处理仓、进风口、密封块、固定壳、紧固螺栓、叶片、传动头、连接隔网、内壳、内板、温度传感器、导线、储存器、单片机、继电器、指示灯以及数据接口，所述壳体内部开设有处理仓，所述内板下端面左右两侧安装有温度传感器，所述固定壳外侧安装有紧固螺栓，所述固定壳内侧安装有叶片，与现有技术相比，本实用新型具有如下的有益效果：通过使用处理仓，能够有效检测硬盘内部温度，通过进风口，能够有效降低硬盘内部温度，提高了本实用新型自动散热的效果。
G11B33/04  ,NAS机箱 [发明],本发明公开一种NAS机箱，其中，NAS机箱包括座体和风扇，座体的顶部向内凹陷形成有容置腔，座体内部形成有安装空间，容置腔的底壁设有若干连通安装空间的第一散热孔，座体底部设有若干连通安装空间的第二散热孔，第一散热孔、安装空间以及第二散热孔连通形成有散热气道，容置腔用于容置存储介质；风扇设于安装空间，并位于散热气道内，用于加快散热气道内的气体流速。本发明技术方案旨在提高NAS机箱的散热效率，保障NAS机箱性能的稳定性。
G11B7/0065  ,一种全息数据存储系统 [发明],本公开涉及一种全息数据存储系统，包括：照明子系统，用于确定具有预设偏振态的准直平面波；物光臂，用于根据纯相位型全息图，对准直平面波进行调制，得到物光波，并控制物光波入射至全息聚合物，其中，纯相位型全息图通过对待存储的复振幅信息进行编码得到；参考光臂，用于根据准直平面波，确定参考光波，并控制参考光波入射至全息聚合物；全息聚合物，用于记录参考光波与物光波干涉产生的干涉条纹，以对复振幅信息进行存储；以及基于深度学习网络的读取子系统。通过本公开实施例，无需构建复杂的复振幅编码光路，即可实现对复振幅信息的存储，从而实现高速、大容量、高密度的光学存储；并结合深度学习网络，对复振幅信息进行快速解码及读取。
G11B33/02  ,一种双接口移动硬盘盒 [实用新型],本实用新型属于电子产品技术领域，具体的说是一种双接口移动硬盘盒，包括盒体；所述盒体顶端设置有盖板，所述盒体内壁固接有硬盘本体，所述盒体一侧设置有USB接口，所述盒体一侧设置有TypeC接口；通过拉动圆板，使圆板带动插杆向一侧进行移动，而同时拉动四组圆板可带动四组插杆移动，而插杆在进行移动时，可使插杆外壁设置的推板进行移动，使推板推动一侧设置的弹簧，并使弹簧进行挤压，直至将插块完全缩回滑槽的内壁，可解除插块对齿条的固定，而同时解除四组齿条的固定，可将盖板向上移动，从而将齿条从安装座的内壁移出，从而可将盖板进行拆卸，便于对盒体内壁的硬盘本体进行取出检修，解决了硬盘盒不便于拆卸进行检修的问题。
H01R12/72  ,硬盘扩展坞 [实用新型],本实用新型公开一种硬盘扩展坞，其中，硬盘扩展坞包括座体、电路板以及至少两个硬盘母座，座体的顶部向内凹陷形成有容置腔，座体的内部形成有安装空间；电路板设于安装空间；硬盘母座设于电路板，并与电路板电连接，硬盘母座穿设于安装空间的内壁，以使硬盘母座的插接端显露于容置腔，用于插接硬盘。本实用新型技术方案旨在解决笔记本电脑存储空间不足的问题，为笔记本电脑实现外接扩容的功能。
G11B33/04  ,一种软件储存装置 [实用新型],本实用新型涉及一种软件储存装置，包括本体，所述本体的正面固定连接有开关，所述本体的正面且位于远离开关的一侧开设有接口槽，所述接口槽内部插接有连接头，所述连接头的外侧固定连接有连接块，所述本体的内部设有固定机构，所述固定机构包括转动槽，所述本体的正面对称开设有转动槽，两个所述转动槽的内部均转动连接有双向丝杆，两个所述双向丝杆的外侧均固定连接有二号锥齿轮，两个所述二号锥齿轮均啮合连接有一号锥齿轮，本实用新型的有益效果在于，工作人员不小心绊到连接线时，在两个C型框的固定下，连接头不会随着连接线的移动而脱离接口槽的内部，确保了移动硬盘数据传输的稳定性，避免了数据传输的中断，结构简单，实用性较强。
G11B33/04  ,NAS机箱 [实用新型],本实用新型公开一种NAS机箱，其中，NAS机箱包括座体和盖体，座体的顶面向内凹陷形成有容置腔，容置腔的内壁穿设有硬盘母座，用于插接硬盘；盖体盖设于座体，以封闭容置腔。本实用新型技术方案旨在优化NAS机箱的内部结构，节省用户将硬盘装入NAS机箱所需的时间，提高用户使用体验。
G11B33/14  ,一种易散热的固态硬盘外壳 [实用新型],本实用新型公开了一种易散热的固态硬盘外壳，涉及固态硬盘技术领域，包括用于对硬盘进行散热操作的散热马甲、弹性卡扣；散热马甲的一端设置具有移动功能的解锁单元，解锁单元包括撑条、滑动导轨、滑动块、固定槽、固块。本实用新型通过设置弹性卡扣和松开单元，固态硬盘向上移动挤开弹性卡扣，然后粘接于散热马甲的底部，与此同时，使固态硬盘粘接于散热马甲底部被弹性卡扣夹持住，便捷的将固态硬盘固定于散热马甲的底部；在需要拆卸硬盘时，推动滑动导块，带动撑条、固块的移动，可使固块将弹性卡扣撑开，便于将粘接与散热马甲底部的硬盘取下，通过此系列操作，可避免拆分过程中使用较大的力量导致硬盘弯曲的情况出现。
G11B33/04  ,NAS机箱 [实用新型],本实用新型公开一种NAS机箱，其中，NAS机箱包括座体、硬盘母座以及锁定结构，座体的顶面向内凹陷形成有容置腔，容置腔用于容置存储介质；硬盘母座穿设于容置腔的内壁，用于插接存储介质；锁定结构与座体活动连接，用于将存储介质与硬盘母座相互锁定或释放。本实用新型技术方案旨在提高NAS机箱内存储介质与硬盘母座连接的稳定性。
H01L33/48  ,一种电路板和固态硬盘 [实用新型],本申请公开了一种电路板，包括电路板主体和至少一个发光晶片、发光晶片均设置在电路板主体同一侧上，电路板主体包括至少一层覆铜层和介质层，介质层与覆铜层堆叠设置，且发光晶片位于覆铜层背离介质层的一侧，介质层由透光材料构成，发光晶片的正投影部分未落入覆铜层上，正投影未落入覆铜层上的发光晶片发出的光，往所述电路板主体背离所述发光晶片的方向发射。本申请所述发光晶片的正投影部分未落入所述覆铜层上，使得正投影未落入所述覆铜层上的所述发光晶片发出的光，可以往所述电路板主体背离所述发光晶片的方向发射到达反面，从而不需要增加产生成本，便可以在电路板的正反两面均可以观察到固态硬盘的工作状态。
G11B17/022  ,一种快速夹持装置及唱片机 [实用新型],本实用新型涉及唱片机技术领域，尤其是指一种快速夹持装置，包括外壳、夹持控制块以及弹性件，使用时，捏住两个夹持控制块，通过夹持控制块的推块推动弹性件的第一活动端移动，远离转轴孔，使得弹性件不夹持转轴孔内装配的转轴，进而可以将快速夹持装置取下，而松开夹持控制块，则在弹性件的弹力作用下，两个第一活动端会夹持到转轴上，从而将快速夹持装置固定到转轴。本实用新型无需使用螺栓、螺丝等零件，也无需经过螺接等连接方式，便可快速实现对转轴的夹持与松开，从而能够快速安装唱片到转盘上，易操作，效率也更快。
G06F1/18  ,一种固态硬盘安装组件 [实用新型],本实用新型提供一种固态硬盘安装组件，属于硬盘安装技术领域，以解决现有的固态硬盘一般是使用螺钉进行固定安装的，而由于用于固定固态硬盘的螺钉较小，在进行拆卸安装时容易导致螺钉丢失，影响对固态硬盘的安装的问题，包括所述安装块固定连接在主板的上端面；所述固态硬盘条插接在安装块的内侧；所述固定块固定连接在主板的上端面；所述固定柱设有两个，两个固定柱分别固定连接在主板的上端面；所述散热板固定安装在固定柱的上端；所述安装机构设置在固定块的内侧；所述散热机构设置在固定柱的上端；通过本实用新型的设置，实现了对固态硬盘的安装，提高了工作效率，降低了劳动强度，降低了使用成本，降低了经济损失，延长了使用寿命。
G11B33/14  ,一种大数据信息存储设备 [实用新型],本实用新型涉及信息存储领域，具体涉及一种大数据信息存储设备，包括有外壳和硬盘，所述外壳后端面布置有盖板，盖板与外壳之间通过固定螺栓相连接，固定螺栓靠近盖板四个拐角处布置，外壳内上下端面对称安装有L型板，L型板内通过卡接的方式安装有硬盘，盖板后侧端面开设有连接口，连接口内安装有连接线，盖板后侧端面沿其周向方向安装有多个弧形板，弧形板内侧端安装有挤压弹簧，挤压弹簧内侧端安装有散热片，本实用新型中采用挤压弹簧结构，从而对连接线缆进行固定，防止线缆意外磕碰导致发生拽动脱落，同时采用散热片结构，散热片对线缆连接处进行降温，防止线路烧毁。
G06K19/077  ,封装芯片和U盘 [实用新型],本申请公开了一种封装芯片和U盘，涉及存储技术领域；本申请的封装芯片包括芯片基板，所述芯片基板包括电源输入端，所述芯片基板上设有主控模块、闪存模块和第一直流对直流模块，所述主控模块与所述闪存模块和所述第一直流对直流模块连接，所述主控模块包括低电压输入引脚，所述第一直流对直流模块的输入端与所述电源输入端连接，所述第一直流对直流模块的输出端与所述低电压输入引脚连接；所述低电压输入引脚的输入电压小于所述电源输入端的输出电压；本申请通过设置第一直流对直流芯片，避免了主控模块因出现高功耗而带来的温度过高的问题。
G11B33/14  ,一种SSD固态硬盘的多功能散热系统 [发明],本发明涉及一种SSD固态硬盘的多功能散热系统，属于散热系统技术领域。包括用于安装硬盘本体的安装壳体，且硬盘本体设于安装壳体的内部；安装槽，开设于安装壳体的底部外壁；散热机构，设于安装槽内，用于对硬盘本体进行散热；封板，固定安装在安装槽内的开口处，用于对安装槽进行封闭，对散热机构进行防护。本发明通过在硬盘本体与出气孔之间设置热胀冷缩液，通过热胀冷缩液体积的变化程度来完成对散热风扇的自动开启控制，避免了传统散热风扇随机启动的方式，从而实现在硬盘本体需要降温时才自动启动散热系统来达到自动散热的效果，以此不仅能够达到节能的目的，同时还能提高散热风扇的使用寿命，以及降低灰尘堆积速度的效果。
G11B5/48  ,马达和盘驱动装置 [发明],马达和盘驱动装置。马达具有轴、基座部、定子以及转子。所述轴沿着在轴向上延伸的中心轴线延伸。所述基座部在所述轴的轴向一侧沿径向扩展。所述定子配置于比所述基座部靠轴向另一方的位置，包围所述轴。所述转子能够以所述中心轴线为中心进行旋转。所述转子具有转子筒部、磁铁以及转子凸缘部。所述转子筒部包围所述定子。所述磁铁与所述定子在径向上对置。所述转子凸缘部从所述转子筒部的轴向一方端部向径向外方扩展。所述转子筒部具有轭筒部和轮毂筒部。所述轭筒部配置于所述轮毂筒部的径向内侧面。所述轮毂筒部经由所述轭筒部保持所述磁铁。所述转子凸缘部至少具有第1轭凸缘部。所述第1轭凸缘部从所述轭筒部的轴向一方端部向径向外方扩展。
G11B33/02  ,一种大数据存储系统 [发明],本发明涉及存储设备领域，尤其涉及一种大数据存储系统，包括安装壳体，安装壳体内开设有两个限位滑道，安装壳体内滑动连接有多个安装架，每个安装架下端均固定连接有两个滑块，两个滑块分别与两个限位滑道配合实现滑动，安装壳体上设置有两组减速机构，两组减速机构上下对称设置，减速机构包括两个收卷筒，两个收卷筒均固定连接在安装壳体上，两个收卷筒内均转动连接有转轴，两个转轴之间固定连接有缓冲带，安装壳体上开设有两个通槽，缓冲带的两端分别穿过两个通槽，两个转轴上均固定连接有卷簧，卷簧的另一端与收卷筒内壁固定连接，本发明能够起到对存储设备减速缓冲的作用，避免安装存储设备时发生碰撞。
G11B33/14  ,一种用于乐企服务存储密钥的设备 [实用新型],本实用新型公开了一种用于乐企服务存储密钥的设备，包括安装在密钥存储盘前侧的USB接口：所述密钥存储盘的前侧设置有防尘盖本体，所述防尘盖本体套设在USB接口的表面，所述防尘盖本体的左右两侧均焊接有连接杆，两个连接杆相对的一侧均通过转轴转动连接有滑块。本实用新型通过向前侧拉动防尘盖本体带动连接杆在密钥存储盘的表面滑动，使防尘盖本体脱离USB接口的表面，随后转动连接杆，对USB接口进行连接，使得防尘盖本体连接在密钥存储盘的表面，防止防尘盖本体的丢失，通过LED灯的设置，便于使用者在光线暗时对USB接口的连接，即可达到防止防尘盖本体丢失和便于光线昏暗时对USB接口进行连接的目的。
G11B33/04  ,基于区块链的金融大数据信息处理装置及其使用方法 [发明],本发明公开了基于区块链的金融大数据信息处理装置及其使用方法，包括下部箱体，横向位移滑槽的内部滑动连接有横向位移滑座，导向槽的内部滑动套设有竖向减震杆，竖向减震杆的顶端固定设置有支撑垫片，支撑垫片的顶部固定设置有竖向减震座，竖向减震座的顶端边侧均固定设置有固定柱，竖向减震座的顶部通过固定柱固定安装有数据存储盒；本发明设置可移动的上部箱体结构，在需要维护时，可上滑上部箱体，使得限位杆从限位槽内部伸出，即可外拉上部箱门，露出内部的数据存储盒，维护高度可调，且安装底板还可通过牵引滑座朝向外侧拉动，即可直接从箱体的顶部即可对数据存储盒进行维护和数据连接操作，方便快捷。
G11B33/04  ,视频监控自动存储装置 [实用新型],本实用新型公开了视频监控自动存储装置，涉及存储装置技术领域。包括：储存硬盘，其和视频监控相电性连接，储存硬盘顶部的一端开设有搭载槽，在搭载槽内设置有数据槽；储存硬盘底部的上述端处安装有联动组件；所述联动组件包括：滑动块，其底部固定有向外延伸的受力臂，所述滑动块的一侧固定有电子板；电子板远离滑动块的一面处固定有伸缩插头，伸缩插头和所述数据槽相适配，电子板的输入端和储存硬盘之间安装有用于传递数据的拉伸线束。本实用新型通过在普通储存硬盘上加装可叠加自身的联动组件，使得该装置在实际使用，可任意进行组合加装来扩展内存，一定程度的提高了该装置在使用时的灵活性。
G11B33/04  ,一种光盘控制柜 [发明],本申请涉及一种光盘控制柜，其包括柜体和安装于柜体的控制屏，所述柜体内侧开设有循环槽，所述循环槽滑动设置有用于放置光盘的多个存放台，所述柜体内安装有用于读取光盘内容的光驱，所述柜体设置有用于推动存放台在循环槽内移动的推动组件，所述推动组件包括推动台和用于驱动推动台竖向移动的竖向驱动件，所述推动台设置有推动件和用于驱动推动件移动的横向驱动件，所述推动件设置有识别模块，每个存放台均设置有供所述识别模块所识别的标记。本申请具有方便寻找和读取光盘效果。
E05B65/00  ,锁组件及硬盘盒 [发明],本发明涉及计算机设备技术领域，提供一种锁组件及硬盘盒，锁组件包括主动件、弹性臂、被动件和锁定件；主动件的一侧向外凸出设置有呈管状结构的承接部，承接部的侧壁沿轴向开设有凹槽，弹性臂设于凹槽，在弹性臂朝向承接部的虚拟中心的方向设有卡接部；被动件与主动件可分离地设置，其上设有抵接面；锁定件转动设于承接部的内部，锁定件的一端设有锁舌，通过锁舌的第一侧与抵接面的配合，能够限制主动件与被动件的分离；锁定件的另一端设有相对显露于主动件的驱动结构，通过驱动该驱动结构能够使锁定件带动锁舌转动；锁舌的第二侧设有卡槽，卡槽能够与卡接部相互限位，以限制锁舌的转动轨迹，使锁组件在开锁状态和关锁状态保持稳定。
G06F1/18  ,一种内存条加固装置 [实用新型],本实用新型公开了一种内存条加固装置，包括PCB板、安装在PCB板上且用于内存条插入的插槽、相对设置在内存条两侧的散热器，以及用于对两个散热器固定的两个第一定位机构，且两个第一定位机构相对分布。本内存条加固装置通过第一定位机构和第二定位机构使得内存条与散热器一起组装，实现内存条的固定与散热融合一起，且第一定位机构和第二定位机构对内存条以及服务器的固定过程简单便于操作，解决了现有技术中通过点胶的方式进行固定，导致效率较低且胶水不易清理，也难拆除的问题；本内存条加固装置通过对插设在插槽内的内存条进一步固定，使得服务器在运输过程中不会因为振动而使得内存条跳出，进而保证服务器可以稳定运行。
G11B17/03  ,一种电脑光驱用轴紧固件装置 [发明],本发明属于光驱用轴紧固件技术领域，具体的说是一种电脑光驱用轴紧固件装置，包括定子、转子和光盘座，所述定子底部一侧的外部固定套接有安装基板，所述转子包括罩壳和固定连接在罩壳内侧的磁铁，且转子罩设在定子的顶部一端，所述光盘座固定安装在转子的顶部一端，所述转子与定子之间通过便于拆卸的安装机构转动连接；所述安装机构包括固定连接在转子内壁顶部的插杆，所述定子的内侧设置有与插杆配合使用的插槽。本发明通过设有安装机构，能够有效提高转子与定子之间拆装的便捷性，更加便于维修定子或转子，可以在不损坏轴的前提下有效提高定子与转子之间轴拔出的便捷性。
G11B33/14  ,一种磁带转录器 [实用新型],本实用新型公开了一种磁带转录器，包括中壳，中壳的后端开设有磁盘放置槽，磁盘放置槽内设有磁头，中壳的一侧设有USB接口，所述中壳的顶端设有DIR键，中壳的底端开设有两个圆形槽，圆形槽外设有矩形盒，矩形盒的前端连接有活动盖，中壳右侧的活动盖内开设有内凹槽，内凹槽内设有收集棉，活动盖的后端连接有若干个卡块，矩形盒的前端开设有若干个卡槽，矩形盒的内壁连接有两个第一定位板，两个第一定位板之间设有风扇马达，风扇马达两侧连接有第二定位板，风扇马达的驱动端连接有叶轮，采用排风扇和抽气扇的配合可以对磁盘放置槽内部的灰尘进行清理，可以减少磁盘放置槽内部的灰尘量，在磁盘放置使用的过程中，减少灰尘对磁盘和磁带的损害。
G11B33/08  ,一种移动硬盘散热外壳 [实用新型],本实用新型公开了一种移动硬盘散热外壳，涉及到移动硬盘技术领域，包括外框、设置在所述外框顶部的顶盖和设置在所述外框底部的底板，所述外框、顶盖和底板构成移动硬盘外壳，所述顶盖上开设有若干个散热孔，所述底板的底部固定连接有第一导热半套和第二导热半套，所述第一导热半套和所述第二导热半套上设置有连接件。本实用新型能够增加与空气的接触面积，提高移动硬盘的散热效率，能够在一定程度上对移动硬盘进行防摔防滑等保护，减少使用者携带过程中由于意外情况对移动硬盘出现损坏的几率，同时能够在不使用移动硬盘时对散热孔进行双层遮挡，避免在灰尘进入通过散热孔进入到移动硬盘内，且便于更换防尘网，保证移动硬盘工作时的防尘效果。
G11B33/02  ,一种便携型互联网的云数据的存储设备 [发明],本发明涉及存储设备技术领域，具体涉及一种便携型互联网的云数据的存储设备，包括存储箱以及安装于其底部的支撑机构，所述存储箱内设有若干云储存盘，所述存储箱上部设有盖板，所述支撑机构包括两个第一固定套、两个第二固定套，两个第一固定套滑动设于存储箱底部两侧，两个第二固定套分别固定于两个第一固定套上，第一固定套一端均滑动插设有第一支架，两个第一支架之间固定有第一横杆，第一横杆上固定有第一挡块，所述第二固定套一端均滑动插设有第二支架，两个第二支架之间固定有第二横杆，第二横杆上固定有第二挡块。本发明，使用便捷，缓冲效果好，对云储存盘起到防护效果。
G11B33/14  ,一种人工智能数据存储装置 [实用新型],本实用新型公开了一种人工智能数据存储装置，包括数据存储装置主体外壳，所述数据存储装置主体外壳外表面的顶部活动连接有导风罩，所述导风罩内腔的下端固定连接有隔板，所述隔板的两端与导风罩内腔顶部的两端之间均通过轴承活动连接有L形卡杆。本实用新型通过数据存储装置主体外壳、支撑柱、导风罩、钢绳、扭簧、L形卡杆、隔板、拉环、缓冲弹簧、橡胶缓冲柱、推板和橡胶缓冲套之间配合的作用下，实现了本人工智能数据存储装置在使用过程中便于人员进行检修维护作业的目的，同时有效的提高了整体抗震缓冲的防护效果，保证了整体能够长久稳定使用的同时，给人员的工作带来极大的便利。
G11B33/02  ,一种具有防尘防水功能的硬盘存储装置 [实用新型],本申请涉及一种具有防尘防水功能的硬盘存储装置，属于存储装置的技术领域，其包括箱体和放置盒，所述箱体一侧开设有插槽，箱体内固定连接有盖板，盖板处于插槽的上方，放置盒设置在插槽内和箱体沿插槽的深度方向滑动连接，放置盒和插槽插接适配，箱体内设置有推动放置盒向上移动与盖板抵接的推动装置，箱体在插槽处设置有带动放置盒进出箱体的移动装置，本申请具有提高存储装置防水效果的效果。
G11B33/08  ,一种方便定位存储的被动存储防震结构 [实用新型],本实用新型涉及被动存储技术领域，本实用新型公开了一种方便定位存储的被动存储防震结构，包括被动存储器和用于被动存储器连接的连接板，所述被动存储器顶部和底部的四角均固定连接有与连接板连接的第一复位弹簧，所述第一复位弹簧的内部设置有用于连接板和被动存储器支撑的支撑柱，所述支撑柱的顶部设置有与连接板连接的辅助定位结构，所述连接板的表面开设有用于与设备连接的安装孔。本实用新型通过设置被动存储器、连接板、第一复位弹簧、支撑柱和辅助定位结构，能够通过将支撑柱插入第一复位弹簧中，通过复位定位结构与连接板进行连接，能够使支撑柱对被动存储器和连接板进行连接，达到了方便定位存储被动存储装置防震结构的效果。
G11B23/03  ,一种具有保护结构的光盘存放装置 [实用新型],本实用新型公开了一种具有保护结构的光盘存放装置，包括存放箱，所述存放箱的下表面固定连接有地脚，所述存放箱的内表面上端设置有定位存放装置，所述存放箱的内表面下端设置有缓冲装置，所述存放箱的上表面卡接有箱盖，本实用新型在使用时，路面的颠簸将会带动存放箱挤压支撑板，从而使得支撑板能够在产生运动趋势时挤压下方的连接杆，从而使得连接杆能够带动两侧的两组活塞杆相向运动，并拉动弹簧从而对冲击力进行缓冲，同时在活塞杆运动的过程中储液仓内部的液压油也会随之受到挤压，并能够形成活塞杆的运动阻尼，并降低其受冲击时的震动幅度，从而保护上方存放的光盘使其不易在运输过程或受冲击状态下损坏。
G11B33/14  ,一种用于硬盘整体散热的后端型散热结构 [发明],本发明提出一种用于硬盘整体散热的后端型散热结构，涉及硬盘散热技术领域，包括固定壳、顶部散热组件、两个夹持散热组件、背部散热块、顶部冷却盖，固定壳上设有安装槽、散热腔，安装槽与散热腔之间设有固定板，顶部散热组件固定嵌入于固定板上，顶部散热组件的底部凸出于安装槽的顶壁，背部散热块固定嵌入于固定壳的背部并凸出于安装槽的后壁，两个夹持散热组件对称设置并分别固定连接于固定壳的左右两侧且一部分延伸至安装槽内，顶部冷却盖固定连接于固定壳的顶部并位于顶部散热组件的上方，顶部冷却盖与顶部散热组件之间设有气流通道；本发明能够有效地对硬盘进行被动散热，同时提高气流的流动性，有助于提高硬盘的散热效果。
