IPC主分类,发明名称,摘要
G06N5/025  ,一种数字出版的知识图谱构建方法 [发明],"发明公开了一种数字出版的知识图谱构建方法，包括以下步骤：S1：用SI FT方法提取图片特征，获得128维视觉特征向量，提取语音特征参数MFCC，获得13维声音特征向量；S2:如果两个媒体的低层向量的分布频率较为一致,则认为它们具有相同的语义标签；S3:通过GM‑PLSA主题模型学习潜在的语义主题,构建主题语义空间；S4:获得语义标注后，结合领域知识库与专家经验知识库，实现单模态媒体信息中媒体特征概念与关系抽取。本发明从语义的角度分析提取跨媒体特征，能够将单一模态媒体低层特征映射到多模态媒体高层语义空间，避免了维度灾难，解决了语义鸿沟的问题，进而提升跨媒体多模态信息表达的可靠性。"
G10L25/51  ,干声分类模型训练方法、干声分类及电子设备和存储介质 [发明],本申请公开了一种干声分类模型训练方法、干声分类方法及设备和介质，干声分类模型训练方法包括：标注音频的干声类别，干声类别大于等于2；提取标注后的音频的音频特征，利用音频特征生成音频训练数据集；将音频训练数据集输入多层卷积层后，经过双向LSTM网络，再输入全连接层，最后得到共享音频特征，共享音频特征参与多层卷积层、双向LSTM及全连接层的梯度计算；将共享音频特征输入多个干声类别任务网络，得到音频训练数据集的干声类别的分类结果；基于音频标注的干声类别和音频训练数据集的干声类别的分类结果训练干声分类模型。本申请提高了干声分类模型的训练效率，提高了训练完成的干声分类模型的分类准确率。
G10L15/01  ,基于语音大模型的合成语音检测方法及装置 [发明],本发明涉及一种基于语音大模型的合成语音检测方法及装置，基于语音大模型的合成语音检测方法包括：对每一语音合成算法对应的样本语音进行多鉴别任务的标签标记，构建鉴别任务序列；遍历每一语音合成算法，获取该语音合成算法对应的样本语音的梅尔谱，输入基于前一语音合成算法对应的语音训练模型的编码器，得到隐变量；将隐变量及鉴别任务序列输入基于前一语音合成算法对应的语音训练模型的解码器，获取预测鉴别值；依据预测鉴别值及实际鉴别值，对前一语音合成算法对应的语音训练模型的模型参数值矩阵进行梯度方向优化，在所有合成语音算法遍历完毕后，得到语音大模型。可以提升合成语音检测效率。
G10L21/0216  ,一种基于多通道盲辨识和多通道均衡的语音去混响方法 [发明],本发明公开了一种基于多通道盲辨识和多通道均衡的语音去混响方法，对多通道盲辨识问题，在归一化多通道频域最小均方算法(NMCFLMS)的基础上，设计了一种可变正则化函数，将信噪比、输出信号能量和滤波器长度信息融入其中，使算法对加性噪声、语音的非平稳性具有鲁棒性。此外，为了使所提方法在时变条件下具有更好的跟踪性能，提出了一种根据均方误差对正则化参数刷新的机制。这样，在噪声环境下能获得更快的收敛速度和跟踪速度，能使基于通道均衡的语音去混响获得更好的去混响效果，尤其是在低信噪比环境下自适应滤波器处于暂态期间，去混响性能显著提升。
G10L25/51  ,一种基于音频的电网频率实时跟随与篡改鉴别方法及系统 [发明],本发明公开了一种基于音频的电网频率实时跟随与篡改鉴别方法及系统，本发明方法包括对包含电网频率的音频信号进行降噪、分帧、短时线性调频Z变换，查找指定窗口内最大幅值对应的频率k＆lt;subgt;l＆lt;/subgt;，将所有窗口内获得的频率拼接，得到频率估计值序列F，对其进行平滑滤波得到滤波后的频率估计值序列f＆lt;subgt;z＆lt;/subgt;，然后将其与参考频率序列r进行逐点计算皮尔逊相似度CC和欧式距离D，得到最佳匹配点，最后将最佳匹配点作为参考频率序列r的起点与f＆lt;subgt;z＆lt;/subgt;进行对比，根据是否突变进行篡改判断。本发明旨在实现对电网频率信号的准确提取，尤其是在低信噪比条件下电网频率信号的准确提取，以及实现对包含电网频率的音频信号实现基于电网频率信号的实时跟随与篡改鉴别。
G10L15/06  ,音频特征提取模型的训练方法、设备和存储介质 [发明],本公开提供了一种音频特征提取模型的训练方法、设备和存储介质，属于计算机技术领域。所述方法包括：将多个音频数据分别输入待训练的音频特征提取模型得到每个音频数据的第一特征信息；基于每个音频数据的第一特征信息，确定多个目标训练子集和每个原唱歌曲对应的非同曲歌曲的第一训练排序；按照第一训练排序获取与原唱歌曲之间的相似程度最大的第一预设数目个非同曲歌曲，确定为目标非同曲歌曲；基于目标训练子集和目标训练子集对应的目标非同曲歌曲的音频数据，对待训练的音频特征提取模型进行多次训练，若满足预设训练结束条件，则得到训练完成的音频特征提取模型。采用本公开，提高了训练完成的音频特征提取模型进行特征提取时的准确性。
G10L25/30  ,基于反向知识蒸馏的合成音频检测方法及系统 [发明],本发明提供了一种基于反向知识蒸馏的合成音频检测方法及系统，涉及音频检测技术领域。本发明中，引入反向知识蒸馏模型，学生模型采用与教师模型反向的残差网络结构，教师模型依次提取待检测音频不同层次的音频特征，多尺度融合模块和单层嵌入模块基于该不同层次的音频特征得到瓶颈信息，将教师模型提取到的合成音频特征表示为对真实音频特征的扰动，禁止合成扰动传播到学生模型，学生模型基于该瓶颈信息进行特征重建，从而可以基于学生模型输出的音频重建特征与教师模型输出的音频特征之间的相似度差异来判断待检测音频的真实性。可见，本发明提供的基于反向知识蒸馏的合成音频检测方法不依赖于已知规则或特征，可以更好区分真实音频和合成音频。
G10L25/51  ,一种睡眠声音事件识别方法、装置、存储介质及电子设备 [发明],本发明公开了一种睡眠声音事件识别方法、装置、存储介质及电子设备，获取睡眠环境对应的第一睡眠声音数据集；基于所述第一睡眠声音数据集，经过预设处理方法，确定第二睡眠声音数据集；基于预设特征数据集，经过预设计算方法，计算所述第二睡眠声音数据集中每种睡眠声音对应的所述预设特征数据集中每个特征的特征值；基于所述第二睡眠声音数据集和所述每个特征的特征值，经过预设非线性分类器处理，确定所述每种睡眠声音对应的睡眠声音事件。通过计算每种睡眠声音对应的每个特征的特征值来识别不同睡眠声音；进一步，利用预设非线性分类器描述非线性的数据特征，达到分类效果。因此，通过实施本发明，提高了对睡眠声音事件的识别准确度。
G10L25/51  ,环境噪声源的位置测定方法及系统 [发明],本发明公开了一种环境噪声源的位置测定方法及系统，包括：在设定的时间范围内，采集监测区域中的噪声数据；对所述噪声数据进行预处理，得到处理后的噪声数据；对处理后的噪声数据计算自相关函数，确定自相关函数中表现出周期性的时间尺度，基于时间尺度测定噪声源的位置。本发明能够快速准确地测定噪声源的位置，测定消耗低、易操作，为城市规划和环保策略提供了技术支持。
G10L15/22  ,一种基于语音控制的多种保障设备联合测试方法及系统 [发明],本申请属于飞机测试技术领域，涉及一种基于语音控制的多种保障设备联合测试方法及系统。各保障设备通过手持式终端进行参数设置，所述联合测试方法包括：步骤S1、接收操作人员的语音数据；步骤S2、根据操作人员输入的语音中的关键词，唤醒与该关键词关联的保障设备；步骤S3、提取所述保障设备的待设置参数，并呈现给操作人员，由操作人员对待设置参数进行设置；步骤S4、将设置好的参数发送给所述保障设备。本申请可有效减少手动操作次数，降低人员需求，减轻工作人员的负担，缩短整个测试过程的时长。
G06Q10/0639  ,服务评分方法、装置、电子设备和存储介质 [发明],本发明提供一种服务评分方法、装置、电子设备和存储介质，其中方法包括：获取业务办理场景下的音频数据和视频数据；基于所述音频数据进行情绪识别和意图识别，得到各角色的情绪识别结果和意图识别结果，所述各角色包括客户和客服；基于所述视频数据进行表情识别，得到各角色的表情识别结果；基于所述各角色的情绪识别结果、所述意图识别结果，以及所述表情识别结果，确定客服服务评分，克服了传统方案中视频客服的服务质量不稳定，服务质量改善难度大的缺陷，能够及时了解客户的满意度，从而针对性的进行服务管理，以提升服务质量，优化用户体验，规避服务过程中的风险。
G10L21/0208  ,一种音频数据优化降噪方法及系统 [发明],本发明涉及数据处理技术领域，具体涉及一种音频数据优化降噪方法及系统，包括：采集原始音频信号；获得原始音频信号的所有极值点，根据每个极值点局部范围中数据点的幅值变化获得每个极值点的局部特征值；根据每个极值点与相邻极值点的局部特征差异获得目标极值点；根据目标极值点对原始音频信号进行分解，获得第一组信号；以及获得第二组信号；获得第一组信号与第二组信号中各分量信号的波动程度；根据各分量信号波动程度的差异获得第二组信号中各分量信号的小波阈值；根据获得的小波阈值对第二组信号中各分量信号进行去噪，将第二组信号的去噪分量信号进行重构，获得去噪后的音频信号，从而实现对原始音频信号进行准确的降噪。
G10L21/0208  ,一种实时连麦环境下的动态声音过滤和分类系统、方法及存储介质 [发明],本发明提供了一种实时连麦环境下的动态声音过滤和分类系统、方法及存储介质，其系统包括声音输入捕获模块、多通道缓冲模块、音频预处理模块、动态声音分类模块、环境噪音剔除模块、语音识别与优化模块、多用户语音合成模块、音频输出编码模块、实时传输与播放模块以及用户反馈与自适应调整模块。本发明能够较好地解决现有技术方案在多人实时语音通讯环境中表现出准确性不足、适应性差和计算效率低下等多个方面的缺点，与现有技术相比具有明显优势。
H04M1/72454  ,基于I2S的智能手表通话音频处理单元智能切换方法 [发明],本发明涉及数据处理技术领域，提出了基于I2S的智能手表通话音频处理单元智能切换方法，包括：获取智能手表通话时的监测数据；根据每一秒所取特征观测时间窗内不同时间点的监测数据之间的变化量确定每一秒的行为功耗识别因子；根据每一秒所分各帧音频数据的特征值以及每秒的行为功耗识别因子获取每一秒的通话判别因子；基于每一秒的通话判别因子以及每秒的音频特征矩阵中的元素值确定每一秒的通话决策指数；智能手表的音频处理单元根据每一秒的通话决策指数实现不同模态的切换。本发明通过评估智能手表每一秒的通话状态实现不同模式的切换，避免VAD算法检测手表通话状态时的误差。
G06N5/04  ,一种基于多模态输入和知识图谱的问答方法及装置 [发明],本发明公开了一种基于多模态输入和知识图谱的问答方法及装置，属于人工智能技术领域。所述方法包括：对获取到的多模态数据进行融合，获得融合后的多模态数据；在预先构建的知识图谱中，找到与融合后的多模态数据多个相关的实体与关系，并构成实体集合与关系集合；利用上下文感知技术对实体集合与关系集合中元素的权重进行调整，获得调整权重后的实体集合与关系集合；根据调整权重后的实体集合与关系集合，利用自适应路径探索方法，在预先构建的知识图谱中，找到所有可能导向最终答案的路径并对其进行评估与优化，获得可能导向最终答案的路径；对可能导向最终答案的路径提取信息并生成最终答案。采用本发明，可提高问答系统的准确性和高效性。
G10L15/06  ,语音识别模型的训练方法、语音识别方法、设备和介质 [发明],本公开提供了一种语音识别模型的训练方法、语音识别方法、设备和介质，涉及人工智能技术领域，语音识别模型的训练方法包括：获取至少一个语音指令及每个语音指令对应的词向量；基于多个词向量的加权相乘结果生成与每个语音指令对应的第一语义特征；获取正样本语音对应的第二语义特征和负样本语音对应的第二语义特征；基于第一语义特征与正样本语音对应的第二语义特征的距离和第一语义特征与负样本语音对应的第二语义特征的距离，对语音识别模型进行训练。
G10L15/07  ,一种机载语音交互功能自动分流方法及装置 [发明],本申请属于飞机设计技术领域，特别涉及一种机载语音交互功能自动分流方法及装置。该方法包括步骤S1、基于语音识别请求，开始采集音频；步骤S2、将采集的音频同时发送给设置在指令识别模块及智能问答模块的语音转写单元；步骤S3、通过各语音转写单元进行文字转写；步骤S4、对转写单元转写的文字进行语义理解；步骤S5、基于语义理解结果进行指令匹配；步骤S6、当匹配到预存的指令后，根据指令代码区分采集的音频对应于机载语音控制指令或者是机载实时状态查询指令，并交由控制系统的相应模块执行，当未匹配到预存的指令后，对转写单元转写的文字在问答数据库中进行答案搜索。本申请为飞行员提供便捷，减轻飞行员的操纵负担。
G10L25/51  ,一种用于施工现场环境噪声的监测方法及系统 [发明],本发明涉及施工环境监测的技术领域，特别是涉及一种用于施工现场环境噪声的监测方法及系统，其能够全面、准确地评估施工现场的噪声情况，提高监测的可靠性和管理的效果；方法包括：获取施工现场的声音数据信息；构建噪声信号提取模型，并利用噪声信号提取模型对施工现场的声音数据信息进行噪声提取，获得噪声信号；对噪声信号进行声音识别处理，获得噪声类型特征和噪声强度特征；将噪声类型特征和噪声强度特征输入至一阶施工噪声评估模型中，获得一阶施工噪声评估参数；将一阶施工噪声评估参数与预设的一阶噪声评估阈值进行比对，若一阶施工噪声评估参数超过一阶噪声评估阈值，则将该施工现场标注为“不合格”，若未超过，则标注为“初步合格”。
G10L25/51  ,一种基于DCN的声纹识别方法 [发明],本发明提供了工程施工安全监控技术领域的一种基于DCN的声纹识别方法，包括：步骤S1、获取工程施工过程中大量的历史声纹数据，基于各历史声纹数据构建数据集，将数据集划分为训练集、验证集以及测试集；步骤S2、基于DCN创建一声纹识别模型；步骤S3、通过训练集对声纹识别模型进行训练，通过验证集对训练后的声纹识别模型进行验证；步骤S4、通过测试集对验证后的声纹识别模型进行测试，并不断优化声纹识别模型的损失函数以及超参数；步骤S5、通过声纹传感器阵列从工程施工场地采集施工机械发出的声纹模拟信号，将声纹模拟信号转换为声纹数字信号后输入测试后的声纹识别模型，以进行声纹识别。本发明的优点在于：极大的提升了声纹识别准确性。
G10L15/14  ,一种农机无人驾驶语音识别的控制系统 [发明],本发明公开了一种农机无人驾驶语音识别的控制系统，属于语音识别技术领域。该技术方案由语音识别系统结合无人驾驶农机的启停控制，是一种创新且有潜力的应用。通过语音识别技术实现无人驾驶农机的启停控制，可以提高操作的灵活性和效率，并且在出现人为操作失误、控制线路故障或操控装置断电等情况下依然能够有效地进行启停操作。为了保证系统的安全性，同时加入了保险措施，在控制指令与实际的情况不吻合的情况下还能控制启停电路进行响应操作，这对于保障农机无人驾驶的稳定性和安全性非常重要。这样的创新应用有助于提高农机作业的智能化程度，并减轻人工操作的负担。
G10L21/0216  ,一种定向拾音方法、系统、设备及存储介质 [发明],本发明属于智能语音技术领域，尤其涉及一种定向拾音方法、系统、设备及存储介质，所述方法包括：获取麦克风采集到的原始语音，对所述原始信号进行处理得到第一语音和第二语音；所述第一语音为麦克风阵列采集的目标拾音方向及对侧的语音信号，所述第二语音为定向麦克风采集的语音信号，其中，所述麦克风阵列由若干个全向麦克风组成；对所述第一语音和所述第二语音进行盲源分离处理，得到所述目标拾音方向的目标语音。采用本发明的方法，能够解决现有技术中三维空间的定向拾音中由于某一维度无法布置麦克风阵列而导致无法实现该方向的定向拾音的问题，可以在某维度不设置麦克风阵列，实现该维度上的噪声抑制，提升目标定向拾音性能。
G10L13/08  ,语音合成方法及装置、电子设备和存储介质 [发明],本说明书实施方式提供了一种语音合成方法及装置、电子设备和存储介质。该方法包括：获取第一文本信息，其中，第一文本信息为待合成语音的文本信息；对第一文本信息进行文本转换，得到转换后的第二文本信息，其中，文本转换是指对第一文本信息中的特定文本区间进行标签标注，以对特定文本区间进行文本替换；以及对第二文本信息进行语音合成，获得对应的音频信息，能够提供语音合成的准确率。
G10L15/06  ,热词模型映射的更新方法、语音处理方法及装置 [发明],本公开提供了一种热词模型映射的更新方法、语音处理方法及装置，可以应用于计算机技术、人工智能技术和语音处理技术领域。该热词模型映射的更新方法包括：响应于接收到针对热词模型映射的更新请求，根据更新请求中更新后的远程地址，将更新后的热词模型存储至更新后的本地地址，其中，更新请求还包括热词模型标识和更新后的版本信息；响应于更新后的热词模型存储完成，将热词模型标识、更新后的本地地址和更新后的版本信息关联存储至热词模型映射；响应于定时任务被触发，根据热词模型映射、热词模型标识和更新后的版本信息，确定更新前的热词模型的引用频次；根据引用频次，对热词模型映射进行更新，得到更新后的热词模型映射。
G10L21/16  ,一种音频处理方法、电子设备及介质 [发明],本申请涉及音频技术领域，公开了一种音频处理方法、电子设备及介质。本申请的音频处理方法包括：获取待处理音频数据的第一频率信息；确定振动组件的第二频率信息；根据第一频率信息、第二频率信息确定将待处理音频数据转换为振动组件对应的振动数据的映射参数；根据映射参数对待处理音频数据进行映射处理，获取待处理音频数据对应的振动数据；基于振动数据控制振动组件振动。上述音频处理方法可以将音频数据的高频部分通过映射参数映射转换成马达振动数据对应的低频部分，并且用户可以根据实际需要设计多种映射参数以得到多种振动波形，极大提高了振感的丰富度。
G10L15/16  ,一种语音唤醒方法、装置、设备及介质 [发明],本发明公开一种语音唤醒方法、装置、设备及介质，方法包括：当检测到待识别语音时，对待识别语音进行预处理，并提取其声学特征；将声学特征输入至预设的声学模型，通过声学模型输出声学特征所对应的音素状态后验概率，并确定音素状态序列；基于预设的发音词典和音素状态序列，利用基于令牌的维比特解码方式对待识别语音进行解码，当识别到待识别语音中存在预设唤醒词时，触发待唤醒设备进行唤醒状态；其中，声学模型由基于预设的电力调度场景语料库训练所获得的隐马尔可夫模型和神经网络模型组成；神经网络模型包括正交时延神经网络、深度神经网络和长短期记忆网络。本发明能够降低在电力调度场景下语音唤醒的误唤醒率，提高语音唤醒的识别精度。
G10L17/24  ,一种关于用户语音唤醒灵敏度的自适应调节方法 [发明],本发明公开了一种关于用户语音唤醒灵敏度的自适应调节方法，步骤S1、采集用户有效在线使用时长；步骤S2、采集用户唤醒终端的音频数据，采用训练好的ASR模型识别所述音频数据的识别效果，标注误激活和难激活数据；步骤S3、计算用户设定时间内难激活和误激活分数；步骤S4、根据难激活和误激活分数下发用户语音唤醒灵敏度结果，终端调整用户语音激活阈值。本发明引入ASR语音识别，对用户的语音唤醒情况进行分析和标注，并根据用户的使用时长计算出用户的语音唤醒灵敏度自适应结果并下发给用户，使用户在使用唤醒词拉起语音功能时出现误激活和难激活的频率大大降低，大幅提升了用户体验。
G10L15/22  ,语音交互方法、服务器及计算机可读存储介质 [发明],本申请公开一种语音交互方法、服务器及计算机可读存储介质，方法包括：接收车辆转发的当前语音请求，根据大语言模型，确定与当前语音请求相对应的目标意图信息和目标交互信息。服务器根据目标意图信息和目标交互信息，生成与当前语音请求对应的车辆控制指令，及将车辆控制指令转发至车辆，由此完成与用户的语音交互。如此，在本申请中，对于接收到的当前语音请求，服务器可调用预先训练的大语言模型，以通过大语言模型确定当前语音请求的目标意图信息和目标交互信息，最终生成车辆控制指令。本申请可根据语音请求和大语言模型，定位车载系统用户界面中目标操作对象，避免用户需进行多轮澄清的情况出现，语音指令的流畅性和便捷性得以提升。
G10L25/51  ,基于音频的设备故障检测方法、装置及相关设备 [发明],本公开提供了基于音频的设备故障检测方法、装置及相关设备。涉及数据处理领域，尤其涉及深度学习、语音技术等技术领域。该方法包括：获取由无人机针对目标设备采集的初始音频数据；对初始音频数据进行预处理，得到待检测音频数据；对待检测音频数据进行特征提取，得到待检测音频数据的音频特征；基于音频特征构建信息图；基于信息图和图神经网络模型，得到针对目标设备的故障检测结果。基于本公开实施例提供的方式，可以借助音频数据的音频特征反映设备的实时情况，因此，可实现自动化对设备进行故障检测，以节约人力资源。
G10L25/51  ,演讲提示与辅助演讲的方法、装置和辅助演讲系统 [发明],本申请提供了一种演讲提示与辅助演讲的方法、装置和辅助演讲系统。该方法包括：获取演讲对象的演讲信息；根据演讲信息确定演讲对象是否卡顿和/或紧张；在演讲对象卡顿和/或紧张的情况下，控制耳机播报提示音频；在演讲对象卡顿和/或紧张的情况下，生成虚拟演讲对象，并控制虚拟演讲对象代替演讲对象继续演讲。本方案解决了现有技术中演讲提示的效果较差的问题。
G10L15/08  ,一种基于AI的降噪扩声方法、系统、电子设备及介质 [发明],本发明公开了一种基于AI的降噪扩声方法、系统、设备及介质，属于降噪扩声领域，包括采用预设方式获取课程信息，将课程信息转化为课程文字信息；使用收音装置采集声音信息，将声音信息转化为声音文字信息；采用AI识别模型，将课程文字信息与声音文字信息进行比对，滤除与课程文字信息不匹配的声音文字信息对应的声音信息，保留课程声音；对课程声音扩声。本发明在使用过程中，只有老师的声音被保留下来，然后针对老师的声音进行扩声，能够消除杂音，保证学生能够听的更加清楚。
G10L21/10  ,一种数字人音视频生成系统 [发明],本申请实施例公开了一种数字人音视频生成系统，所述系统包括数字人形象生成模块、音视频生成模块以及画质优化模块，其中：所述数字人形象生成模块，用于获取初始音视频，所述初始音视频为包括目标用户形象和语音的音视频，以及，根据所述初始音视频创建得到与所述目标用户形象和语音对应的目标数字人形象的音视频；所述音视频生成模块，用于获取录制文本数据，以及，根据所述录制文本数据以及所述目标数字人形象的音视频，生成初始数字人音视频；所述画质优化模块，用于对所述初始数字人音视频进行人脸修复处理，生成目标数字人音视频。用户利用该系统不仅可以自动生成数字人音视频，还提高了音视频质量、画质，从而提高了用户的观看体验。
G10L15/06  ,一种基于语言知识融合的高效低资源语音识别方法 [发明],本发明实施例提供了一种基于语言知识融合的高效低资源语音识别方法，属于低资源语音识别领域，其特征在于：(1)利用权重共享实现适配器轻量化微调；(2)利用两阶段训练策略实现源语言的知识提取与融合；(3)通过细粒度适配器融合模块实现多个适配器的精细化特征联合表达。其中的方法具体包括：创建源语言以及低资源语言数据集；搭建第一阶段训练网络，基于轻量化适配器完成源语言的训练，实现源语言知识提取；搭建第二阶段训练网络，基于轻量化适配器，利用细粒度适配器融合模块进行精细化知识融合。本发明实施例可以提高低资源语言的识别准确率，同时可以保证微调时具备较高的参数效率。
G06Q30/018  ,综合多模态AI分析的欺诈风险评估方法及系统 [发明],本发明涉及数据处理的技术领域，且公开了综合多模态AI分析的欺诈风险评估方法及系统，所述系统包括被调查人员特征数据采集管理模块、被调查人员异常特征分析模块、被调查人员综合欺诈风险分析模块；通过采用人工智能蜻蜓优化算法分别将被调查人员脸部表情图像与异常脸部表情图像、语音数据与异常语音数据、语音文本文字数据与异常文字文本语气词数据进行匹配并高效自动统计出被调查人员的异常脸部表情评分、异常语音评分、异常文本文字评分，从而实现对欺诈风险评估的自动量化及多模态智能处理，提高了欺诈风险评估结果的可靠性和效果。
G10L17/18  ,基于DW-Metaformer轻量级神经网络模型的说话人识别方法 [发明],本发明提供了一种基于DW‑Metaformer轻量级神经网络模型的说话人识别方法，包括如下步骤：原始语音信号预处理；提取短期幅度功率谱的语音特征并进行融合；获取GMM统计特征；构建DW‑Metaformer轻量级神经网络模型，进行训练，并进行奇异值分解处理，得到低秩化DW‑Metaformer训练模型；构建虚拟教师知识蒸馏模型，并利用其对所述低秩化DW‑Metaformer训练模型进行知识迁移；构建NPLDA后端模型并训练；测试。该说话人识别方法，弥补了MFCC特征部分信息的缺失和估计方差大的问题，可以更好的表示说话人的个性信息，使用更低的计算成本，更准确更高性能地实现说话人识别任务。
G10L25/30  ,一种基于少量强标注数据的声音事件检测方法和装置 [发明],本发明提供一种基于少量强标注数据的声音事件检测方法和装置，该方法包括：S1、构建在大量弱标注数据下的音频预训练模型；S2、采用少量强标注数据训练得到初步的声音事件检测网络；S3、通过音频预训练模型获取强标注数据的特征；S4、将强标注数据的特征输入初步的声音事件检测网络中进行训练，得到训练后的声音事件检测模型；S5、将待预测的音频输入到训练后的声音事件检测模型中，检测待预测的音频中的声音事件。解决强标注数据收集和标记困难，尤其针对一些特殊应用领域，难以利用少量数据实现声音事件检测模型训练的问题。
G10L15/06  ,会议纪要的生成方法、装置和会议纪要生成系统 [发明],本申请提供了一种会议纪要的生成方法、装置和会议纪要生成系统。该方法包括：获取训练语音数据和目标语音数据；构建初始识别模型；将训练语音数据输入至初始识别模型，得到训练语音数据对应的识别文本；对识别文本进行多维度评估，在识别文本不满足预定条件的情况下，对初始识别模型进行优化，直到识别文本满足预定条件，得到目标识别模型；将目标语音数据输入至目标识别模型，得到目标语音数据对应的目标识别文本。该方案解决了现有技术中用户对于生成的会议纪要的体验效果较差问题。
G10L25/03  ,一种基于音频分发的音频传输质量评价方法及系统 [发明],本发明公开了一种基于音频分发的音频传输质量评价方法及系统，通过将用户音频数据进行环境声音频分析与人声音频分析，得到环境音频数据与人声音频数据；基于所述环境音频数据与人声音频数据进行用户行为特征的周期性变化分析，得到行为特征数据；基于时间维度，获取实时环境音频数据进行数据序列化并基于LSTM预测模型进行音频特征分析与预测，结果预测音频数据；基于结果预测音频数据与行为特征数据进行基于音频传输方案分析与降噪音频分析，得到音频传输方案。通过本发明，能够基于用户行为特征，在音频数据的处理中，实现动态调整音频处理方案的目的，从而提高音频数据的传输效率与降噪处理的质量，实现音频数据的科学评价分析，提高用户体验。
H04M7/00  ,一种家用智能音箱内置话机系统及实现方法 [发明],本发明公开一种家用智能音箱内置话机系统及实现方法，所述家用智能音箱内置话机系统将传统固定电话内置到智能音箱中，所述系统包括：安卓应用层、安卓HAL层、Linux层、硬件层，仍然通过RJ11电话线实现传统固话语音业务。本发明在传统智能音箱走进千家万户和传统固定话机逐步退出家庭环境的背景下，以及中小学生近视比例逐年攀升和父母经常需要远程和孩子沟通的背景下，可以在家庭没有传统固定电话机的情况下实现传统固定电话机的功能，支持人工智能语音呼叫，操作方便，实用性强，提升用户感知。
G07F19/00  ,无障碍控制方法、装置、自动存取款机和存储介质 [发明],本发明公开了一种无障碍控制方法、装置、自动存取款机和存储介质。该方法应用于自动存取款机，该方法包括：响应于当前用户的插卡操作，获取所述当前用户的无障碍信息，并基于所述无障碍信息确定所述当前用户是否为视障用户；如果所述当前用户为视障用户，则开启无障碍控制功能，所述无障碍控制功能支持所述当前用户进行无障碍存取款。本发明实施例利用上述技术方案，能够丰富自动存取款机的功能，提高视障用户的存取款效率。
G10L15/22  ,音频的处理方法、装置、电子设备及存储介质 [发明],本申请提供了音频的处理方法、装置、电子设备及存储介质，具体实现方案为：在终端设备处于声控模式的情况下，根据第i帧音频的音频特征确定所述第i帧音频中的干净语音；其中，i为正整数；根据所述第i帧音频中的干净语音确定所述第i帧音频的统计特征；利用所述第i帧音频的音频能量以及所述第i帧音频的统计特征，控制所述终端设备的声控触发状态。根据本申请的技术方案，能够减少终端设备出现声音误触发的情况。
A01M29/10  ,一种智能车用低能耗激光驱鸟方法、系统及介质 [发明],本发明提出一种智能车用低能耗激光驱鸟方法、系统及介质，方法包括：获取鸟鸣信号，对鸟鸣信号进行信号预处理，得到目标音频信号；基于预设的声纹库对目标音频信号进行鸟鸣声特征识别，确定目标鸟类及其属性信息，并根据鸟鸣信号确定目标鸟类所在的目标范围；获取红外检测信号，根据红外检测信号定位目标鸟类在目标范围内的位置，得到目标鸟类与当前车辆之间的方位信息；并基于红外检测信号确定目标鸟类与当前车辆之间的距离信息；根据属性信息、方位信息以及距离信息生成用于驱赶目标鸟类的驱鸟激光信号。本发明可提高驱鸟准确性，降低能耗，可适用于车载环境。
G10L25/18  ,一种基于音频特征形状匹配的乐器演奏质量评价方法 [发明],本发明涉及一种基于音频特征形状匹配的乐器演奏质量评价方法，属于计算机技术领域，包括以下步骤：对乐器演奏的音频进行演奏难度评级；声纹提取和计算相似度：收集乐器演奏的数据，通过aukit处理音频并进行降噪和去除静音；对输入的乐器演奏音频进行短时傅里叶变换得到音频的梅尔频谱；提取音频特征时；计算音频特征灰度图的相似度；节奏检测和旋律检测：提取不同乐器的演奏节奏特征和旋律特征；获取试卷评分：根据条件评价和相似性对比融合，同时结合难度系数、整体相似度、乐器演奏的节奏和旋律的评价输出，获取整体分数。本发明通过评估音频的难度系数和音频节奏、旋律相似度获取整体评分，使得节奏和旋律提取更加稳定和鲁棒。
G06F40/30  ,基于大语言模型实现无人机集群的精准指控方法及系统 [发明],本发明公开一种基于大语言模型实现无人机集群的精准指控方法及系统，该方法包括如下步骤：步骤1，语音/文本处理模块通过语音/文本处理模型，将用户输入的语音/文本数据转化成可以输入到指控领域的垂直大语言模型中的文本数据；步骤2，将经语音/文本处理模块转化得到的文本数据输入到指控领域的垂直大语言模型中，指控领域的垂直大语言模型输出集群指控语令；步骤3，指令输出模块通过正则化和数据存储对接收到的集群指控语令进行处理，得到可被指控平台调用的集群指控指令；步骤4，指控平台将接收到的集群指控指令发送到无人机集群中，实现无人机集群指控。
G10L25/51  ,一种智能开关柜的监测方法、系统以及存储介质 [发明],本申请涉及一种智能开关柜的监测方法、系统以及存储介质，涉及开关柜设备的领域，该方法包括获取预设时间段内多个开关柜各自对应的音频信息以及电压数据，基于电压数据确定每个开关柜在预设时间段内的电压平均值以及方差，基于预设音频信息对每个开关柜对应的音频信息进行过滤，得到异常音频信息，预设音频信息表征每个开关柜运行正常时发出音频对应的音频，基于异常音频信息确定每个开关柜在预设时间段内的异常音频数量以及异常音频持续时长，基于电压平均值、方差、异常音频数量以及异常音频持续时长确定每个开关柜的巡检频率，基于巡检频率控制巡检机器人对每个开关柜进行监测巡检。本申请具有提高每个开关柜的监测巡检效果的效果。
