IPC主分类,发明名称,摘要
G06F30/20  ,木材EMC预测函数构建方法、预测方法及计算机存储介质 [发明],提供一种木材平衡含水率预测函数构建方法、预测方法及计算机存储介质，能够快速准确预测特定木材在多种温度和相对湿度下的平衡含水率。由特定木材的初始温度和初始温度下不同相对湿度构建自变量，以初始温度下不同相对湿度时的查询或实测平衡含水率作为因变量，进行自变量‑因变量拟合，获得反映特定木材在初始温度下不同相对湿度时平衡含水率的拟合函数。以拟合函数中拟合所得权值、目标温度、中间点相对湿度及此时已知平衡含水率、待测相对湿度构建反映特定木材在目标温度下不同相对湿度时平衡含水率的预测函数。根据本发明，相对于传统实测方案，获得多种温度和相对湿度条件下特定木材的平衡含水率，测试工作量大为减少，测试周期大为缩短。
G16C20/20  ,一种基于数据分析的空气污染物浓度分析方法 [发明],本发明公开了一种基于数据分析的空气污染物浓度分析方法，涉及数据处理技术领域，该基于数据分析的空气污染物浓度分析方法，通过获取目标城市内各空气质量采集点采集的空气污染物浓度数据计算空气污染物综合浓度参照值、工业生产空气污染物综合浓度参照值、生活空气污染物综合浓度参照值，再结合计算所得的生产‑处理空气污染物参照值、交通‑人口空气污染物参照值、温度‑湿度‑风速空气污染物参照值，计算出工业生产对空气污染物浓度的影响因子、人类生活对空气污染物浓度的影响因子、气象对空气污染物浓度的影响因子，直观有效地认识到工业生产、人类活动、气象，对空气污染物浓度的影响程度。
G16C20/30  ,可生成虚拟样本的二噁英排放浓度软测量模型构建方法 [发明],本发明提供了一种可生成虚拟样本的二噁英排放浓度软测量模型构建方法，包括基于编码器对高维输入特征进行降维，根据降维后的特征基于二维空间多角度生成虚拟样本，基于解码器将低维虚拟样本进行特征重构，基于协同训练对虚拟样本进行伪标记和筛选，基于真实样本及虚拟样本混合构建软测量模型。本发明提供的可生成虚拟样本的二噁英排放浓度软测量模型构建方法，能够生成虚拟样本，基于混合样本实现二噁英排放浓度软测量模型的构建，便于使用。
G01N21/25  ,一种基于深度学习光谱修复的高通量傅里叶变换光谱测量方法 [发明],本发明公开了一种基于深度学习光谱修复的高通量傅里叶变换光谱测量方法，所述方法包括以下步骤：选取谱峰较多且分散分布的物质采集原始光谱和参考光谱，以大口径J‑Stop下的高通量原始光谱为修复对象，以小口径J‑Stop条件下的高分辨光谱为参考光谱；首先，确定并根据偏移量随中心波数变化的数量关系，进行谱峰偏移修复；然后，进行谱峰加宽修复，构建神经网络模型，将原始光谱分割为具有不同谱峰数量的光谱片段后进行并行修复，最后获得同时具有较高光通量和光谱分辨率的修复光谱，该方法具有更快速、更准确的优势。本发明突破常规傅里叶变换光谱仪中由J‑Stop决定的光通量和光谱分辨率之间的相互限制，大幅提高光谱测量的光通量，从而进一步提高信噪比。
G16C60/00  ,一种航空复合材料结构破坏过程分析方法及计算机设备 [发明],本发明提供了一种航空复合材料结构破坏过程分析方法及计算机设备，涉及航空复合材料损伤容限分析领域，方法包括：采用Newton‑Raphson迭代法对界面损伤模型进行计算，得到航空复合材料结构的节点位移向量；基于节点位移向量进行一系列计算，获得航空复合材料结构的损伤阈值和能量范数；以损伤阈值和能量范数作为输入，基于界面损伤准则确定航空复合材料结构的损伤状态。本发明通过采用“碎点法”和与之配套的界面损伤模型对航空复合材料结构复杂破坏过程进行分析，将材料结构中层与层之间或不同单元之间的关系转化为了子域之间的关系，能够解决现有技术无法实现对处于混合损伤模式的破坏过程进行分析的问题。
G16C10/00  ,基于分子动力学模拟轨迹的反应扩散过程分析方法及系统 [发明],本发明提供一种基于分子动力学模拟轨迹的反应扩散过程分析方法和系统，获取由多个动力学帧组成的分子动力学模拟轨迹，选取至少两个动力学帧作为目标帧；将目标帧的原子信息转化为原子类型变量并存储为原子字典，将原子字典转化为分子字典，将相邻两帧的分子转化为反应并存储为反应词典；选取目标物种，基于反应字典计算不同扩散模式的贡献，可基于物种数量、无电场下物种的均方位移或有电场下物种的漂移距离定量计算四类扩散机理的贡献。
C04B28/00  ,一种基于紧密堆积理论的掺粉煤灰微珠胶凝材料及其制备方法与应用 [发明],本发明涉及一种基于紧密堆积理论的掺粉煤灰微珠胶凝材料的制备方法。包括：将各个原材料粒径累积分布曲线绘制于同一图表中；得到各设定筛孔下的累积通过百分率；根据改进的Andreasen和Andersen颗粒堆积模型，绘制出最紧密堆积状况下胶凝材料体系的粒度分布；利用计算机模拟成千上万组不同配比的级配曲线，计算出每种配比的级配曲线与理论紧密堆积曲线的方差，方差最小的一组配比即为最接近理论紧密堆积曲线的配比，得到胶凝材料配比。本发明使用一定掺量粉煤灰微珠与硅灰、矿粉和水泥制备胶凝材料，采用改进的颗粒堆积模型优化各成分间比例，降低水泥用量，成功制备一种性能优异、绿色环保的胶凝材料，降低胶凝材料生产成本。
G16C20/10  ,沥青成品料温度预测方法、装置及沥青站 [发明],本发明涉及沥青生产技术领域，提供一种沥青成品料温度预测方法、装置及沥青站，沥青成品料温度预测方法包括：在沥青成品料拌和前，获取沥青成品料生产用原生料与再生料的温度、配比以及再生料的含水量；根据原生料与再生料的温度、配比以及再生料的含水量，确定沥青成品料预测温度；根据沥青成品料预测温度，输出预测结果信息。本发明可以在沥青成品料拌和生产前，实现沥青成品料温度提前预测，防止出现不合格的沥青成品料，从根本上解决沥青成品料温度不合格的问题，有效保证沥青成品料的品质。
G06F30/28  ,一种非稳态河网多参数水质数值模型的框架方法 [发明],本发明公开了一种非稳态河网多参数水质数值模型的框架方法，具体涉及水环境管理领域，本模型是应用于流域水质模拟与管理的数值模型，水质模型框架包括物质输移模块和水质模块；在物质输移模块，完善对流扩散方程隐式差分格式的求解方式，采用求解变量定义在微段中心的迎风格式；在水质模块，独立发展构建了一个实际应用背景的多参数的水质模型框架；该框架包含五个交互式子系统和8个状态变量，该框架还耦合了底泥模块。本发明独立发展了一种适宜国内实际应用背景的非稳态河网多参数水质数值模型的框架方法，为国内在复杂河流水质模型方面的自主研发提供良好的平台，为环境管理部门水质管理、预测预报提供不受费用和源代码限制的新技术选择。
H01P3/00  ,一种可任意弯曲的超构波导结构及其设计方法 [发明],本公开提供的一种可任意弯曲的超构波导结构及其设计方法，所述超构波导结构包括多个依次无间隙排列的弯曲型结构单元，该弯曲型结构单元由直线型结构单元共形变换得到，直线型结构单元包括第一介质柱和两个第二介质柱，第二介质柱对称设置在第一介质柱两侧且与其形成圆弧形交界面。本公开的超构波导结构的弯曲半径和弯曲角度可以任意调节，且弯曲后能够保持等效折射率不变。进一步地，通过调节弯曲型结构单元的高度、长度、宽度、椭圆长半轴和椭圆短半轴可使超构波导结构具有较低的传输损耗。本发明公开能够提高超构波导的自由度，实现更多片上复杂结构和器件。
G16C20/30  ,一种多视图癌症药物反应预测系统 [发明],一种多视图癌症药物反应预测系统，涉及生物信息技术领域，本申请采用多视图的策略代替了通过GCN在细胞系‑药物异质图上聚合已知反应信息的传统方法，充分利用了已知的细胞系‑药物的所有反应信息。引入ILGCN，在一定程度上缓解了高阶GCN出现的过平滑问题。这使得本发明在提高预测性能的同时，也提供了更稳定和可靠的结果。在GDSC和CCLE两个数据集上进行大量实验，验证了本申请在不同实验设置下优于当前最先进的几个CDR预测方法。具有较好的鲁棒性和泛化性。本申请预测方法充分利用已知细胞系和药物数据，因此本申请的技术方案提升了癌症药物反应预测准确率。
G06F30/20  ,一种干式电力变压器风机散热效率的评估方法 [发明],本发明公开了一种干式电力变压器风机散热效率的评估方法，包括以下步骤：得到风机参数，对干式电力变压器进行关闭风机和打开风机情况下不同功率稳定运行试验，测量得到干式电力变压器关闭风机和打开风机情况下不同功率稳定运行后三相低压绕组电流与表面温度，从而计算温升因子和过负荷因子，确定风机散热效率评估因子，最终评估干式电力变压器风机散热效率。本发明的有益效果在于提出了一种干式电力变压器风机散热效率的评估方法，能为干式电力变压器风机生产优化设计和服役性能测评提供方法。
G06F30/27  ,一种孤岛风电直接制氢系统的容量配置优化方法 [发明],本发明公开一种孤岛风电直接制氢系统的容量配置优化方法，首先逐时采集风电数据，利用DBSCAN算法剔除噪声数据，再利用K‑均值算法对剔除噪声数据后的风电数据进行聚类，根据聚类结果划分典型日；接着，构建风电直接制氢系统的数学模型；根据电解槽的启停状态、储能电池能否持续充放电以及风机功率的大小设置电解槽工作模式，电解槽工作模式分为四种；最后，以系统年净收益最大为目标，建立风电直接制氢经济容量优化模型，并设定约束条件；利用改进粒子群算法对风电直接制氢经济容量优化模型进行求解，对风电直接制氢系统进行容量配置。该方法有效解决了PEM电解槽投资成本高，电解槽利用率低造成制氢效率低以及制氢成本高等问题。
G06V10/764  ,地质构造背景预测方法、装置及存储介质 [发明],本发明是关于一种地质构造背景预测方法、装置及存储介质，方法包括：获取多个岩石地球化学元素数据；对每个岩石地球化学元素数据进行预处理，得到目标岩石地球化学元素数据，其中，所述目标岩石地球化学元素中包含预设数量的目标化学元素，以及每个目标化学元素的含量；根据每个所述目标岩石地球化学元素数据构造对应的目标图像，并将所有目标图像划分为训练样本和预测样本；根据所述训练样本和预设的卷积神经网络进行训练，得到地质构造背景预测模型；利用所述岩石地球化学元素数据确定岩石类型，所述岩石地球化学元素数据为一组化学元素含量序列，其排序关系为由含量最小到最大。通过该技术方案，提高地质构造背景分类预测的准确性和效率。
G16C20/30  ,未控区间水沙预测方法、装置及设备 [发明],本发明实施例提供一种未控区间水沙预测方法、装置及设备，该方法包括：根据数字高程数据对目标流域进行区间划分，并根据是否存在水文观测站将区间分为已控区间和未控区间，得到目标流域的已控区间集和未控区间集；针对未控区间集中的每一个未控区间，采用空间最近邻准则从已控区间集中选取距离最近的已控支流区间作为该未控区间的基准区间；根据基准区间的观测值对水沙预测模型进行参数率定，得到未控区间的水沙预测模型；根据未控区间的水沙预测模型对未控区间的年径流量和年输沙量进行预测。通过在同一目标流域内采用空间最近邻准测选取未控区间的基准区间，并根据基准区间的观测值对水沙预测模型进行参数率定，提升了水沙预测的精度。
G16C60/00  ,一种BWO/MIL光催化活性在线预测方法 [发明],本发明公开了一种BWO/MIL光催化活性在线预测方法，包括：基于染料RhB降解率及对应的实验条件建立样本数据集；样本数据集划分；以染料RhB降解率为模型预测的目标变量提取自变量，分析各变量间的相关性；筛选自变量以获取关键特征集；基于关键特征集及支持向量回归算法对BWO/MIL光催化活性的训练集进行留一法交叉验证；基于关键特征集，形成新的变量；删除相关性高和mRMR排序在后的变量后，剩余的变量组成新的训练集；对新训练集进行变量筛选以获得新的最优变量子集；建立BWO/MIL光催化活性预测模型；模型测试；建立在线预测程序并进行在线预测。采用上述方式可以快速且准确地预测相应纳米复合材料的光催化活性。
G16C20/30  ,机器学习加速的酸根阴离子水化结构第一性原理预测方法 [发明],本发明公开了一种机器学习加速的酸根阴离子水化结构第一性原理预测方法，该方法包括如下步骤：S1、构建离子水化结构M_mH＆lt;subgt;2＆lt;/subgt;O，并进行优化；S2、对优化后的离子水化结构进行扰动，生成训练数据集；S3、对所述训练数据集进行机器学习力场训练，建立机器学习模型；S4、对所述机器学习模型进行分子动力学模拟，并标识出力偏差在预设范围内的原子结构作为候选构型；S5、将通过验证的所述候选构型合并到后续迭代训练集中，以进一步完善和训练机器学习模型直至模型收敛，得到精准的深度势能模型；S6、对深度势能模型进行深度学习加速的分子动力学模拟，最终得到酸根阴离子的水化结构。本发明在保证计算精度的前提下，极大的提升了计算效率，降低了计算成本。
G16C10/00  ,分子动力学模拟方法、装置及介质 [发明],本发明公开了一种分子动力学模拟方法、装置及介质，在时序数据的预测问题中，过去的状态对于预测未来的动态是非常重要的，而现有方法的马尔科夫性假设无法捕捉到这种依赖关系。因此，本发明通过利用过去时间步的信息来建模非马尔科夫性，从而更好地捕捉系统的演化过程。这种方法能够更准确地预测系统的动态行为，并在物理建模和仿真等领域具有重要的应用价值。
G16C60/00  ,一种基于机器学习的钙钛矿太阳能电池设计方法及装置 [发明],本发明涉及新材料性能分析技术领域，揭示了一种基于机器学习的钙钛矿太阳能电池设计方法及装置，包括：识别非连续项目特征类别，对非连续项目特征类别进行编码，得到初始项目特征值集；利用皮尔森相关系数及互信息对目标项目特征值集进行一次筛选，得到第一项目特征值集，利用递归特征消除法，根据LGBM基学习器对第一项目特征值集进行二次筛选，得到第二项目特征值集，利用第二项目特征值集对原始CatBoost模型进行训练，得到目标CatBoost模型，利用目标CatBoost模型，根据待评估项目特征值集预测当前光电转换效率，调整所述待评估项目特征值集。本发明主要目的在于解决当前对钙钛矿太阳能电池的光电转换效率的预测存在效果较差，预测效率较低的问题。
G16C60/00  ,一种第一性原理的磁性约束方法及装置 [发明],本申请涉及材料科学以及计算机技术领域，尤其涉及一种第一性原理的磁性约束方法及装置。其中，该磁性约束方法包括：获取初始磁性体系的磁性构型以及目标磁矩；基于第一性原理，根据体系参数以及目标磁矩对初始磁性体系的电子密度和约束常数进行优化，从而最小化初始磁性体系的能量；基于优化后的电子密度和优化后的约束常数确定约束后的磁性体系的磁性构型。采用上述方案的本申请约束精度高，可显著提升磁性体系的约束效果。
G06F30/23  ,考虑非预应力筋作用的预应力混凝土结构复合材料模型的建模方法 [发明],考虑非预应力筋作用的预应力混凝土结构复合材料模型的建模方法，构建老化开尔文链的柔度函数；通过拉普拉斯逆变换计算将规范的徐变模型转换到老化开尔文模型上；划定延迟时间，并将其离散化为有限个数的老化开尔文单元，得到其近似柔度函数；构造指数型算法，得到计算步内的应力增量与应变增量的换算关系；引入配筋率，将非预应力筋以参数的形式参与到计算中；将单个老化开尔文单元徐变模型按玻尔兹曼叠加原理将叠加；使用CEB模型计算混凝土收缩应变增量，与徐变模型结合；将混凝土收缩、徐变计算模型扩展到多维；使用ACI模型计算预应力筋松弛，与钢筋混凝土模型耦合计算预应力损失。该发明可以减少非预应力筋的直接建模且保证结果接近。
G06F30/25  ,一种防渗墙槽孔泥浆护壁稳定性分析方法 [发明],本发明公开了一种防渗墙槽孔泥浆护壁稳定性分析方法，属于地下连续墙工程技术领域，包括以下步骤：收集地层土样信息和泥浆护壁材料信息，并根据所述地层土样信息构建离散元模型；将所述离散元模型在重力条件下运行，达到稳定状态时获得地层模型；对所述地层模型进行挖槽处理并生成导墙，获得施工环境模型；基于CFD‑DEM模型对所述泥浆护壁材料信息进行耦合获得泥浆结构模型；将所述泥浆结构模型导入到施工环境模型中，获得泥浆护壁模型，基于所述泥浆护壁模型进行稳定性计算，获得泥浆护壁稳定性。本发明基于CFD‑DEM模型能够准确预测沟槽的变形和应力状态，分析其成槽机理，选用合适的泥浆规格，得到稳定的泥浆护壁。
G06F30/23  ,一种二维增强复合材料的热导优化方法 [发明],本发明提供了一种二维增强复合材料的热导优化方法，克服了现有单一微观/宏观尺度模拟计算的技术缺陷，利用统计热力学与连续介质力学理论耦合的多尺度方法从微观到宏观尺度研究二维材料增强复合材料的多尺度热传导问题，以分子动力学方法计算有限元方法缺少的界面参数，构建原子尺度到宏观尺度的参数传递桥梁，充分利用二维材料高面内热导的特性，降低实验成本，对二维增强复合材料的导热性能优化提供指导，对航空航天领域热承载或散热结构件的发展提供理论支撑。
G16C20/70  ,基于特征融合和数据增强的含能材料键离解能的预测方法 [发明],"本发明公开了基于特征融合和数据增强的含能材料键离解能的预测方法,构建含能材料键离解能BDE数据集；构建数据集中每个分子的融合描述符；将数据集划分为初始训练集和独立测试集，重复20次划分，每次划分数据后，采用数据增强方法扩充初始训练集，使用网格搜索优化XGBoost模型，采用训练好的XGBoost模型对独立测试集进行预测，以评估模型性能；20次测试结果的平均值作为模型的最终性能；得到的键离解能预测模型性能明显优于已报道的键离解能预测模型。本发明采用融合描述符，并结合数据增强策略来解决含能数据小样本对模型预测性能的限制，以提升对含能材料的键离解能的预测精度。"
G16C20/30  ,一种基于数学模型预测琼脂产品品质的方法 [发明],本发明公开了一种基于数学模型预测琼脂产品品质的方法，属于琼脂加工领域，有效对江蓠琼脂生产线中产品的品质进行预测和用于精准生产具有特定凝胶强度的琼脂产品，在琼脂生产的碱处理过程中，对其关键的不同工艺参数包括碱处理温度、碱处理时间和碱处理浓度进行数据采集取样，同时采集不同碱处理工艺参数数据，经加工后得琼脂产品，测定琼脂产品的凝胶强度，建立ANN神经网络模型对琼脂生产的碱处理工艺参数与琼脂产品凝胶强度指标之间的关系进行拟合。本发明采用上述方法，通过结合实际的产品生产进行验证，该模型可以有效预测江蓠琼脂生产线的产品质量，在训练好模型后，方便后续精准生产满足特定凝胶强度需求的琼脂产品。
G06F30/20  ,基于分子动力学与细观形貌的界面层高温强度预测方法 [发明],本发明公开了一种基于分子动力学与细观形貌的界面层高温强度预测方法，在对界面层进行几何建模时，不仅考虑了界面层的形貌，还考虑了界面层的氧化行为，更加贴合界面层的真实条件，并且，后续在对界面层模型进行仿真模拟的过程中，增加了一个方向与单轴拉伸正交的拉伸，通过双轴拉伸仿真模拟，得到双轴拉伸的应力‑应变曲线，从而得到双轴拉伸的拉伸强度，通过结合分析单轴拉伸的拉伸强度和双轴拉伸的拉伸强度，可以更加真实地反应界面层的力学性能，从而能够为航天飞行器热防护结构的高温服役性能预测提供更准确的材料性能参数。
G01N21/65  ,气体成分分析方法、装置、设备及存储介质 [发明],本发明涉及数据处理领域，公开了一种气体成分分析方法、装置、设备及存储介质，用于提高气体成分分析的准确率并实现智能的气体加工方案优化。方法包括：获取初始气体加工方案并采集多个气体样品；进行激光拉曼光谱气体检测，得到激光拉曼光谱数据；进行气体组分分析，得到多个气体组分并进行体积分数计算，得到体积分数数据；进行曲线拟合，得到体积分数变化曲线并进行曲线特征分析，得到体积分数变化特征集合；对初始加工工序顺序、初始加工参数集合以及每个气体组分的体积分数变化特征集合进行矩阵映射，得到目标变化特征矩阵；将目标变化特征矩阵输入气体加工方案优化模型进行气体加工方案优化分析，得到目标气体加工方案。
G06F30/23  ,一种基于雅可比矩阵和尺寸双重迭代的FPC弯曲形态数学建模 [发明],本发明涉及一种基于雅可比矩阵和尺寸双重迭代的数学建模方法，用于预测柔性电路板(FPC)在不同条件下的弯曲变形；核心步骤包括：建立FPC的有限元模型，进行仿真分析，沿FPC表面建立离散点路径以获取Von Mises应力变化趋势，并对应力值进行适当修正，以获取准确的FPC曲率和长度之间的关系；本发明采用雅可比矩阵迭代法获取线性关系中的未知参数，如斜率和截距，并通过尺寸迭代法对实际FPC的弯曲形态进行求解；这一方法不仅提高了预测精度，而且适合于快速设计迭代和原型制作；本发明有助于改进电子产品的性能和可靠性，同时降低设计和生产成本；通过这种方法，设计师能够在更短的时间内，以更低的成本实现更加创新和复杂的产品设计。
G16C20/70  ,一种基于工业大数据的转炉推优方法 [发明],本发明涉及转炉炼钢技术领域，具体为一种基于工业大数据的转炉推优方法。包括如下步骤：S1、对炉次信息进行筛选，构建参考炉次库；S2、分析每一炉次的铁水特征，去除具有缺失值和异常值的炉次信息；S3、通过聚类手段将炉次信息划分成多个类别，根据炉次信息匹配多个候选炉次，S4、选取氧枪波动最小的候选炉次，将其作为最终的推优结果；S5、检测异常炉况，修正推优曲线。本发明从历史炉次信息中自动学习有用的特征和模式、挖掘特征并找寻规律，从而降低模型训练成本，优化炼钢过程。
G16C20/20  ,一种基于磷脂的乳品加工工艺评价方法 [发明],本发明提供了一种基于磷脂的乳品加工工艺评价方法，涉及乳制品加工技术领域，包括以下步骤：获取原料乳特征磷脂数据，建立原料乳磷脂数据库；采集经待评价工艺加工的乳品作为待评价样本，测定待评价样本特征磷脂数据；将待评价样本特征磷脂数据与原料乳磷脂数据库中对应的特征磷脂数据进行比对计算得到待评价样本特征磷脂变化值；根据待评价样本特征磷脂变化值对待评价工艺进行评价。通过评价结果掌握加工工艺或加工步骤对乳品营养成分的影响的客观数据，为工艺改进优化提供依据。
G16C20/20  ,砂岩型铀矿异常信息的确定方法 [发明],本申请的实施例涉及砂岩型铀矿勘查技术领域，具体涉及一种砂岩型铀矿异常信息的确定方法。该方法包括以下步骤：获取勘查区中多个采样点的铀含量测量值；根据铀含量测量值，圈定勘查区的宏观异常区域和微观异常区域；获取勘查区中的地表水流路径，根据地表水流路径、宏观异常区域和微观异常区域，确定并剔除干扰异常区；获取勘查区中有利成矿砂体的空间分布范围；根据有利成矿砂体的空间分布范围、剔除干扰异常区后的宏观异常区域和微观异常区域，确定宏观异常区域的异常等级，宏观异常区域的异常等级为勘查区中的异常信息。使用本申请实施例的确定方法，能够有效提升砂岩型铀矿异常信息的提取精度，提高找矿效率。
G06F30/20  ,一种等摩尔比高熵合金空位性质的数值模拟研究方法 [发明],本发明公开了一种等摩尔比高熵合金空位性质的数值模拟研究方法，涉及新材料点缺陷数值模拟技术领域，包括以下步骤：1)利用FindIt软件查找等摩尔比高熵合金中每个金属单质的结构，得到晶格参数；2)利用ATAT软件寻找等摩尔比高熵合金的SQS超胞模型；3)利用VASP软件对SQS超胞结构进行优化；4)构建等摩尔比高熵合金空位模型；5)对金属单质及含空位的晶体模型进行第一性原理计算模拟，计算金属单质及所有含空位的等摩尔比高熵合金晶胞的能量；6)计算所有空位的形成能，并从局域环境中的不同角度分析空位的形成特点及对空位形成的影响因素。从理论上揭示等摩尔比高熵合金中空位的形成机理及影响因素。
G16C60/00  ,一种材料参数曲线的多曲线处理方法、设备及介质 [发明],本发明公开了一种材料参数曲线的多曲线处理方法、设备及介质，包括：S1：设定取样点数量，获取待处理的曲线列；S2：通过等弧长取样将待处理曲线列中各曲线的曲线序列长度压缩到相同的Q值，获取各曲线的等长输出点列表；S3：计算曲线均布取样点每一处的平均横坐标值与纵坐标值，获得多曲线的平均曲线；S4：计算多条曲线的一致性，若一致性小于预设阈值，则计算多条曲线的误差带。本发明基于本方法进行材料数据处理，减小了材料性能分布的差异，获得的平均曲线或下限曲线能够进行本构和断裂模型的对标之用，适用于横坐标严格单调递增的多条二维参数曲线的处理。
G06F30/28  ,一种应用于LNG薄膜罐的自流式壁面冷却方法 [发明],本发明公开了一种应用于LNG薄膜罐的自流式壁面冷却方法，属于天然气技术领域，如下步骤：计算LNG物性参数，建立LNG薄膜罐模型：首先使用HYSYS模拟器获得LNG的初始性质，并耦合LNG的气液相变饱和温度曲线，拟合得出BOG饱和温度和饱和压力的关系，作为后续CFD模拟仿真的输入材料特性。接下来通过在Designbuilder软件中建立罐体围护结构模型，得到相应的壁面性质，本发明通过CFD模拟了LNG薄膜储罐内部BOG产生量，由此引入了一种特别针对LNG薄膜罐壁的自流式壁面冷却系统的设计计算方法，将壁面冷却系统应用于LNG薄膜储罐中，有效避免了系统超压，弥补了相关领域在这一方面的空白，为确定类似情况下控制BOG产生量的薄膜罐施工方法以及运行对策提供了科学可靠的依据。
G16C60/00  ,一种用于现代木结构的木材力学性能模拟方法 [发明],本发明公开了一种用于现代木结构的木材力学性能模拟方法，该方法包括以下步骤：1)获取待进行材料力学性能试验的清材样品；2)对木材清材样品进行拉压剪材性试验，获取相关应力‑应变曲线；3)基于拉压剪材性试验结果，构建在复杂应力状态下考虑木材弹性、屈服、损伤与硬化的三维本构模型；4)通过建立的木材计算模型，实现对原木或胶合木结构的精细化有限元数值分析，完成木材力学性能模拟。本发明提出的木材力学性能计算模型，各物理量参数具有明确的物理定义，在确保计算精度的前提下，模型参数较少，极大提高了工程应用的便利性。
G16C20/10  ,一种改进黄原胶发酵工艺的方法及其运行系统 [发明],本发明涉及黄原胶发酵制备的技术领域，且公开了一种改进黄原胶发酵工艺的方法及其运行系统，该方法的运行系统包括黄原胶菌株培养基管理模块、黄原胶菌株培养状态检测管理模块、黄原胶发酵状态检测管理模块；通过设置不同类型黄原胶发酵菌株所需的黄原胶发酵菌株培养基数据，为黄原胶发酵过程发酵菌株的科学准确筛选培养基提供数据基础；利用数据搜索算法按照发酵菌株关键词为不同类型黄原胶发酵菌株高效精确搭配所需的培养基，结合机器人实现黄原胶发酵菌株的自动筛选培养基和菌株培养作业，提高了黄原胶发酵菌株培养的操作效率和智能化作业。
G16C60/00  ,一种产品生态过程的环境影响评估系统和装置 [发明],本发明提出了一种产品生态过程的环境影响评估系统和装置，系统包括：原材料评估模块：用于获得原材料的环保评分；过程环境评估模块：用于对产品生态过程的环境指标进行评估；建模评估模块：用于建立成本、生产活动以及环境影响系数的关系模型，获得可以改善的项目和/或活动；人员健康评估模块：用于对人员的健康信息进行评估；失效评估模块：用于评估产品不同失效模式的危害；反馈模块：用于将环境影响结果、需要改善的项目和/或活动、异常信息以及人员健康信息反馈给产品生态过程的相关人员；用户接口模块：用于系统与用户之间进行交互，通过此系统和装置，准确、全面客观地评估产品生态过程的环境影响，优化的环境和健康风险。
G16C20/10  ,一种生态沟渠氮磷去除效率常数的评估方法 [发明],本发明公开了一种生态沟渠氮磷去除效率常数的评估方法，包括文献筛选、数据提取、数据补全、数据换算、生态沟渠氮磷拦截效率分析和生态沟渠去除效率常数评估。由于在不同的沟渠试验中，氮磷试验数据的质量也有差异，传统的分析中一般假定各个试验数据的权重相同，使用的是算数平均的方法计算数据的分布范围，没有考虑到数据质量的不同；而传统的Meta分析里面虽然引入了权重系数，但对试验的数据要求相对较高，在每组数据中都需要有对照试验数据。为了照顾到数据的质量问题，本发明生态沟渠氮磷去除效率常数的评估方法，在没有对照数据的情况下，引入权重的计算方法、对数据的权重进行量化，分析出某种影响因素下的氮磷去除效率的均值和置信区间。
G16C20/20  ,基于扩增高光谱数据集改善土壤氧化铁预测精度的方法 [发明],本发明公开了一种基于扩增高光谱数据集改善土壤氧化铁预测精度的方法，步骤如下：扩增高光谱数据集，采用分数阶微分算法将原始高光谱进行多分数阶微分变化；然后将分数阶微分光谱与原始光谱组合，形成不同的扩增高光谱数据库，以扩增原始光谱数据量；对最终形成的不同扩增高光谱数据库分别建立以为神经网络1D‑CNN模型，此时自变量为高光谱反射率值，因变量为土壤氧化铁含量；根据不同的扩增数据库所建立的模型，选择最优1D‑CNN模型。本发明有效解决了小样本条件下深度学习模型精度不高的问题，在一定程度上提高了深度学习模型的适用性和有效性，有效改善了基于高光谱数据的土壤氧化铁现有预测精度，为其他土壤属性的高光谱预测研究提供了新的方法和思路。
G16C60/00  ,一种锆铌合金辐照下微观结构演化模拟方法、系统和设备 [发明],本发明公开了一种锆铌合金辐照下微观结构演化模拟方法、系统和设备。该方法包括：采用相场法建立锆铌合金的微观结构模型，引入辐照缺陷演化的速率理论模型，获得辐照下锆铌合金的微观结构演化模型；利用辐照下锆铌合金的微观结构演化模型模拟得到不同辐照条件下锆铌合金微观结构演化和辐照缺陷分布。本发明利用相场法建立锆铌合金的微观结构模型，并引入辐照缺陷演化的速率理论模型，获得辐照下锆铌合金的微观结构演化模型，利用该模型可以实现中子辐照下锆铌合金中辐照缺陷和微观结构演化的计算机模型，能够快速准确获得辐照条件和合金成分对锆合金的影响，大幅降低了试验成本和试验时间，同时试验人员不需要接触放射性物质，保障人身安全。
G06F30/17  ,一种基于全场应力梯度的OEI专用涡轮叶片模拟件设计方法 [发明],本发明属于航空发动机技术领域，具体涉及一种基于全场应力梯度的OEI专用涡轮叶片模拟件设计方法，能够基于现有模拟件设计方法，通过考虑叶身全场的应力梯度分布，用以验证航天发动机叶片在经历OEI后危险转速下是否失效；同时引入安全储备系数，定义危险截面，并以整个截面作为特殊危险面提取危险截面下的温度和应力分布，以作为模拟件考核段；在反映单晶涡轮叶片叶身几何特征，使模拟件危险截面与真实叶片危险截面特征应力值保持一致，进而可服务与支撑航空发动机涡轮叶片模拟件设计与叶片静强度评估和断裂转速预测，以弥补该领域相关研究不足。
G16C60/00  ,基于响应曲面法的沥青混合料最优配合比确定方法和装置 [发明],本发明公开一种基于响应曲面法的沥青混合料最优配合比确定方法和装置，包括以下步骤：步骤S1、获取硅藻土掺量、玄武岩掺量、油石比和马歇尔试验指标响应指标；步骤S2、根据硅藻土掺量、玄武岩掺量、油石比和马歇尔试验指标响应指标，通过响应曲面方法确定沥青混合料最优配合比。采用本发明的技术方案，可以进行沥青混合料配合比的优化设计，计算出各种掺加材料的最佳掺量。
