IPC主分类,发明名称,摘要
G16H50/30  ,检测信息的确定方法、装置及存储介质 [发明],本申请提供一种检测信息的确定方法、装置及存储介质，涉及信息处理技术领域，用于确定用户的糖尿病患病类型，并针对用户的糖尿病患病类型，为用户提供治疗方案，使用户可以及时预防或者治疗糖尿病。该方法包括：获取目标用户的用户信息，用户信息包括：个人信息、中医体质信息、症状信息和生命体征信息。根据用户信息，确定目标评分，目标评分用于指示目标用户的健康程度。根据目标评分，确定目标用户的糖尿病患病类型。根据目标用户的糖尿病患病类型，确定检测信息，检测信息用于指示目标用户的治疗方案。
G16H50/30  ,口腔健康检查和护理方法 [发明],本发明公开了口腔健康检查和护理方法，涉及口腔护理技术领域，包括如下步骤：S1、获取口腔图像数据，且口腔图像数据包括口腔照片和X光片；S2、对口腔图像数据使用计算机视觉算法和深度学习技术进行图像处理和分析，判断口腔内是否存在疾病；其技术要点为：在初步判定患者口腔内不存在疾病后，综合考虑口腔内各个类型的健康数据，生成一个能够反映患者口腔健康程度的口腔健康指数Ohi，经过与健康阈值组的对比后，能够再次触发对患者口腔内是否存在疾病的判定操作，在一定程度上，降低了判定操作的失误率，同时也能够准确的判定出患者口腔的健康状态，并依据健康状态做出针对性的护理操作，体现了整个护理方法的实用性和高效性。
C12Q1/6886  ,circRNA在诊断及治疗疾病中的应用 [发明],本发明公开了circRNA在诊断及治疗疾病中的应用。本发明提供的circPAK2的抑制剂能够抑制淋巴管及血管的形成和迁移，circPAK2能够有效的诊断胃癌、诊断胃癌转移及预测胃癌预后，同时敲低circPAK2能够显著的抑制胃癌细胞的迁移和侵袭，为相关疾病的诊断、治疗及预后预测提供了新的方向。
G16H30/00  ,一种基于联盟链的自适应医疗影像数据管理方法和系统 [发明],本发明属于医疗大数据领域，尤其涉及一种基于联盟链的自适应医疗影像数据管理方法和系统，包括可配置的参数设置模块，允许用户根据需求自定义联盟链网络的节点、组织和智能合约数量；非同质化代币(NFT)引入模块，为医疗影像数据引入NFT标准，实现唯一标识和跟踪。此外，本发明还新增智能合约功能接口模块，使智能合约函数具备对业务系统的HTTP请求接口。本发明通过参数设置模块定义联盟链网络，引入NFT标准实现数据溯源和交换，适用于医疗影像系统，保障数据的安全、高效管理。
G16H50/30  ,颅内动脉瘤破裂风险预测装置、计算机设备和存储介质 [发明],本申请涉及一种颅内动脉瘤破裂风险评估装置、计算机设备和存储介质，通过将获取与颅内动脉瘤相关的血管三维影像数据，并以三维切片形式进行显示，将其称为血管三维切片模态，基于血管三维影像数据构建初始血管树，并利用血管三维切片模态对初始血管树进行初步校正得到第一血管树重构模型，基于得到的第一血管树重构模型以及血管三维切片模块得到的精准的瘤腔分割数据以及管腔分割数据，利用这两个分割数据对血管三维影像数据进行三维血管重构得到精准的动脉瘤血管三维模型，并基于该精准模型进行形态学参数以及血流动力学参数的计算，根据这两个参数对动脉瘤破裂进行风险预测。采用本装置在提高效率的同时保证的预测结果的准确性。
G16H20/17  ,一种智能化中长手术麻醉靶控系统 [发明],本发明提供一种智能化中长手术麻醉靶控系统，包括：匹配模型构建模块，用于获取历史手术类别数据及相对应的历史麻醉方式数据，并构建手术类别与麻醉方式匹配模型；麻醉方式确定模块，用于获取患者要进行的手术类别，基于手术类别与麻醉方式匹配模型，确定患者要采用的麻醉方式及麻醉用药量；麻醉靶控实施模块，用于根据麻醉方式，基于预设的麻醉方式与体征状态数据循环交联控制模型，实施智能化麻醉靶控。本发明根据中长手术的特点，提供静吸复合麻醉的麻醉方式，通过建立智能化麻醉、体征状态监控、体征状态数据显示的循环交联控制模型，实现麻醉用药精准靶控，提高了中长手术麻醉的安全性。
G06V40/20  ,一种手卫生正确执行监控装置 [发明],本发明提供了一种手卫生正确执行监控装置，包括摄像头、语音提示器、控制器、自动感应式洗手液瓶、托板、压力传感器和控制箱，所述控制箱前侧侧壁为无遮挡框架结构，所述控制箱的侧壁上设有语音提示器和控制器，所述控制箱内侧顶部固定有摄像头，所述控制箱内侧底部固定有托板，所述托板上依次设置有压力传感器和自动感应式洗手液瓶，所述语音提示器、摄像头、压力传感器以及自动感应式洗手液瓶的红外线感应开关和感应泵分别与控制器电连接，所述监控装置有助于准确获取手卫生执行次数、手消液使用量、揉搓步骤、揉搓时长等信息，并实现不间断数据记录，为预防医院感染控制提供有力支撑。
G16H20/70  ,一种精神科患者用心理障碍测评方法及系统 [发明],本发明公开了一种精神科患者用心理障碍测评方法及系统，涉及心理障碍测评技术领域，该方法通过S1~S4，建立心理障碍检测模型，结合生理数据、全程视频和虚拟现实技术，依据多元采集数据，计算获得基础评分系数Jcx1、异常生理系数Jcx2、互动积极系数Jcx3和互动情景系数Jcx4，尤其，利用实时数据采集和虚拟环境的创造，该方法能够捕捉患者在不同情境下的变化。引入虚拟现实技术，模拟社交场景、公共场所和家庭环境，使得患者在评估中更真实地展现日常生活中的行为和情绪反应，提高了评估的真实情境还原度。通过分析综合评估系数Zh，结合不同症状阈值，生成个性化的疏导方案，为不同患者提供定制化的治疗建议，提高了治疗的个体化水平。
G16H50/30  ,一种基于大数据的运动强度检测系统及方法 [发明],本发明公开了一种基于大数据的运动强度检测系统及方法，具体涉及大数据领域，包括监测时间划分模块、运动数据采集模块、运动数据分析模块、运动强度计算模块、运动强度判断模块，以及预警模块。本发明通过对用户的运动时间进行划分检测，有效避免了工作重复和资源浪费，通过大数据技术对运动数据进行采集，使采集的运动数据更全面和准确，通过对运动数据的分析，能从大量数据中提取出与运动强度相关的特征，提高了检测的准确性，通过生成运动强度报告，可以及时发现潜在的运动风险和身体不适，提醒用户采取必要的防护措施，有效预防运动损伤的发生，本发明有利于推动健身行业的发展和提升公众健康水平。
G06Q40/04  ,一种基于数据要素的健康医疗数据估值方法 [发明],本发明提供了一种全新的基于数据要素的健康医疗数据资产估值方法。该方法基于数据要素，充分考虑到健康医疗数据的自身特性和复杂性，从内在价值、成本价值、经济价值、市场价值四个维度出发，研制健康医疗数据要素主要价值测算模型，根据健康医疗数据要素应用场景权重进行赋值，设计健康医疗数据要素估值评价指标对照表，作为健康医疗数据内在价值、经济价值、市场价值及成本价值的评估参考，建立了一套科学合理的基于数据要素的健康医疗数据资产价值评估体系，利用本发明得出了普适性的健康医疗数据估值模式，为健康医疗数据交易提供定价依据。
G16H50/30  ,一种基于大数据的脑卒中数字智能化预警方法及系统 [发明],本发明涉及脑卒中数字智能化预警的技术领域，揭露了一种基于大数据的脑卒中数字智能化预警方法及系统，所述方法包括：对患者的临床数据、生理指标、影像学数据进行收集并进行数据清洗和预处理，去除采集数据中的异常值并填补缺失值得到预处理后的数据；对预处理后的数据进行特征提取，将原始数据转化为与脑卒中风险相关的特征向量；构建脑卒中预警模型并对构建的脑卒中预警模型进行优化求解得到最优模型参数，并根据得到的最优模型参数实例化模型得到脑卒中预警模型实例；使用脑卒中预警模型实例对患者脑卒中风险进行预警，当监测到超过预警阈值时，触发预警机制通知医护人员，从而减少脑卒中的发生率。
G16H50/50  ,一种过敏性鼻炎预测模型的建模方法 [发明],本发明涉及过敏性鼻炎模型建模技术领域，公开了一种过敏性鼻炎预测模型的建模方法，具体包括如下步骤：获取过敏性鼻炎病例医疗数据作为所述神经网络模型的样本集；对所述样本集进行预处理，得到用于神经网络模型的训练集；建立所述过敏性鼻炎预测模型；采用所述训练集对所述的过敏性鼻炎预测模型进行训练，所述过敏性鼻炎预测模型包括第一预测模型和第二预测模型，所述第一预测模型用于对0‑7周岁待预测对象进行过敏性鼻炎预测，所述第二预测模型用于对7周岁以上待预测对象进行过敏性鼻炎预测；将患者按照年龄划分为幼儿和非幼儿两组，并对这两个年龄段建立两个子模型，分别采用不同训练集训练两个子模型，提高了过敏性鼻炎模型建立的科学性。
G06Q10/10  ,一种住院病历DRG医保结算清单生成方法及系统 [发明],一种住院病历DRG医保结算清单生成方法及系统，该方法在入院诊断列表和出院诊断列表中查找病案首页诊断列表中缺少的诊断项目名称，通过缺少的诊断项目名称，获取诊断项目名称对应诊断项目编码放入病案首页诊断列表中；对手术记录文书中的手术名称进行查找，查找病案首页手术列表中缺少的手术名称，获取缺少的手术名称对应的手术编码放入病案首页手术列表中；对病案首页诊断列表和病案首页手术列表进行DRGs入组分析得到DRGs入组结果；根据DRGs入组结果、从病案首页诊断列表中获取的诊断费用信息、从病案首页手术列表中获取的手术费用信息，生成医保结算清单。本发明可以减轻录入员的工作量；提高医保结算清单的准确度和生成效率。
G16H50/20  ,一种现代汉语发展性读写障碍评估方法 [发明],本发明公开了一种现代汉语发展性读写障碍评估方法。本发明中，包括两大部分，共十个分量表：简体汉字的字词读写能力测验，包括字词阅读准确性、字词朗读流畅性、听写；核心认知能力测验，包括词素意识、口语工作记忆、语音意识、数字快速自动化命名、正字法意识、视知觉测验，并利用词语解释进行口语词汇量的辅助评估参考。该评估工具适用于小学低年级学生进行发展性读写障碍的诊断。每个分测试开始前评估师会介绍指导语，要求孩子尝试进行对应测试的练习，并解释答题逻辑，以保证受试儿童充分理解题目含义，测试题目经预实验结果由易到难进行排序，从而提高了整体评估的精确性。
G16H30/20  ,辅助显示方法、装置、设备和存储介质 [发明],本申请提供一种辅助显示方法、装置、设备和存储介质，本申请中的方法包括：响应针对目标医学影像的辅助显示请求，基于目标医学影像对应的对象身份信息遴选目标医学影像的关联医学影像；将目标医学影像和关联医学影像导入预设操作空间，在预设操作空间中对目标医学影像和关联医学影像进行影像映射，得到关联影像组合；对关联影像组合中的目标医学影像和关联医学影像进行影像渲染处理，得到目标影像信息；将所目标影像信息传输到预设投影模块，基于预设投影模块的第一位置信息和预定显示区域的第二位置信息计算目标显示区域，向目标显示区域投射目标影像信息进行显示。实现提供更加充实的医学影像信息，提高辅助诊断效果及诊断效率。
G16H50/30  ,一种基于关键酶融合指标EHI的先兆子痫风险预测模型 [发明],本发明公开了一种基于关键酶融合指标EHI的先兆子痫风险预测模型，属于先兆子痫风险评估技术领域。本发明提供的一种基于关键酶融合指标EHI的先兆子痫风险预测模型，使用了统计学和随机森林两种方法，创造性地简化了先兆子痫筛查预警的模式，结果预测准确性高、可解释性强，效果稳定，便于医务工作者使用；可以有效提高先兆子痫筛查的准确性和普及性，有效降低/避免漏诊、诊断不明确的现象，对于先兆子痫的筛查具有较高的实用价值。
G16H40/20  ,一种用于医疗资源的智能分配管理系统 [发明],本发明涉及医疗资源技术领域，且公开了一种用于医疗资源的智能分配管理系统，包括患者信息管理模块：方便进行资源分配和医疗服务；医疗资源库模块：用于管理医疗资源的库存情况；资源分配和调度模块；数据分析模块：智能地进行医疗资源的分配和调度；控制终端：与患者信息管理模块、医疗资源库模块、资源分配和调度模块以及数据分析模块连通，协调各模块进行数据处理；通过采集医疗科室的历史入住信息和分析统计数据，形成医疗科室的病房分配量和互补策略，较为准确的判断和预测病房的历史使用率和病房分配量，实现对医疗资源的智能分配和管理；可以确保患者住院需求得到满足，并避免资源浪费或不足，优化医疗资源的分配效果。
G16H10/20  ,一种健康宣教管理系统 [发明],本发明涉及数据采集技术领域，公开了一种健康宣教管理系统，包括后台服务器和用户终端，后台服务器包括权限设置模块、存储模块、推送模块和分析模块，用户终端包括查看模块、输入模块和记录模块；存储模块用于存储健康宣教信息、调查问卷表和用户基本信息，推送模块向用户终端推送信息；查看模块用于查看健康宣教信息，记录模块记录查看健康宣教信息的次数和时间并传输到后台服务器；输入模块用于编辑调查问卷表；分析模块用于统计用户终端播放健康宣教信息的次数和每次查看健康宣教信息的时间以及反馈的调查问卷表。本发明解决了现有技术中无法得知受众学习健康宣教信息的详细情况和对健康知识的掌握情况的问题，适用于健康宣教。
G16H10/60  ,一种电子病历检查与检验实体及属性的抽取方法 [发明],本发明提出了一种电子病历检查与检验实体及属性的抽取方法。首先，收集并标注大量电子病历数据以构建数据集。然后，利用BERT预训练模型和Word2Vec模型对数据进行处理，提取出深层次的语义特征和生成词向量，进一步结合两者生成字词特征向量。随后，利用卷积神经网络(CNN)和双向长短期记忆网络(BiLSTM)构建属性抽取模型，提取出局部特征和长距离依赖关系。最后，使用条件随机场(CRF)对提取的特征进行标注，预测出电子病历中的实体和属性。该方法能够有效地从电子病历中抽取出检查与检验实体及其相关属性，有助于实现医疗信息的高效处理和利用。
G16H20/60  ,一种临床营养诊疗模拟系统 [发明],本发明公开了一种临床营养诊疗模拟系统，具体涉及营养干预技术领域，本发明通过设置患者信息模块、营养评估模块、神经网络训练模块、诊疗方案制定模块、医生汇报模块、智能提醒模块，先生成较为科学的二次营养诊疗方案，并获取患者的满意度与患者的可执行时长，生成确定系数，并将确定系数与预先设定的确定系数阈值进行对比，若确定系数小于预先设定的确定系数阈值，医生在二次营养诊疗方案的基础上进行修改，并重新采集患者的满意度与患者的可执行时长，直到确定系数大于预先设定的确定系数阈值，医生将在保留二次营养诊疗方案的基础上进行动态的调整，以确保最终生成的治疗方案更加贴合患者的实际情况和需求，并通过智能提醒模块发送至患者。
G06T5/94  ,基于手机拍照的人体耳朵图片暗通道增强方法 [发明],本发明公开了基于手机拍照的人体耳朵图片暗通道增强方法，所述增强方法如下：步骤一：预处理：包括裁剪和缩放操作，以适应后续处理的需求，去除图像周围不必要的背景，调整图像大小，使其适合后续步骤的处理；步骤二：对比度增强：通过调整图像的对比度，增强图像中不同区域之间的差异，使图像更加清晰；本发明的有益效果是：患者用手机进行耳朵拍照，经过图像增强和去雾处理后，提高了图像的对比度效果，使得例如耳垂的折痕、毛孔、色素沉着、凸起部位和血管扩张等现象更加明显，有利于医师远程诊断患者耳朵的生理特征，指导患者自我按摩；而且，后续由计算机图像自主识别和诊断这些生理特征区域，能够为更广泛的人群提供诊疗服务。
G16H20/00  ,一种听觉认知功能障碍用康复训练系统 [发明],本发明涉及一种听觉认知功能障碍用康复训练系统，包括数据采集模块、训练模块、反馈测试模块和输出模块，数据采集模块用于收集儿童听力障碍的相关信息；训练模块用于通过数据采集模块制定并实施康复训练的方案；反馈测试模块用于通过一段时间的训练后对儿童的听力康复情况进行监测；输出模块用于输出反馈测试模块获取的儿童听力康复情况信息，本发明通过训练模块对儿童实施听觉康复训练，通过反馈测试模块的儿童父母对儿童进行的听觉能力测试和医疗人员对儿童进行的听觉认知能力测试，精确地对儿童的听力康复情况进行反馈，同时有效解决了对儿童测试效率低下的问题，本发明，具有反馈结果精准和训练效果评估效率高的特点。
G16H30/40  ,视网膜分层结果调整方法、装置和计算机设备 [发明],本申请涉及一种视网膜分层结果调整方法、装置和计算机设备。该方法包括：响应于视网膜分层结果的目标层的调整指令；接收用户对目标层进行操作后的调整位置信息；调整位置信息为基于目标层对应的厚度地形图、带有目标层的分层结果的光学相干断层影像B‑Scan确定的；根据调整位置信息调整B‑Scan上的目标层的位置，得到调整后的视网膜分层结果。上述方法，通过用户对目标层的位置进行调整，可以依据用户操作后的调整位置信息调整B‑Scan上的目标层的位置，这样，即可根据B‑Scan上调整后的目标层和其他层得到调整后的视网膜分层结果。
A61M21/02  ,一种监测光照和睡眠并改善睡眠和昼夜节律的方法和系统 [发明],本发明公开了一种监测光照和睡眠并改善睡眠和昼夜节律的方法和系统，针对现有睡眠干预方法中存在的应用场景和功能单一、理论滞后、缺乏深度分析等问题，采用基于光的非视觉效应理论的睡眠监测和光照改善服务，形成睡眠和光照的监测、分析评估和助眠干预的循环调节和反馈，指导用户选择合适的照明灯具、光照暴露时间与总量，利用光照这种强同步、非接触的形式来改善人员昼夜节律和睡眠，进而使得本系统可以适用于每一位用户睡眠习惯，保持稳健的昼夜节律。
G16H50/50  ,一种基于多模型的糖尿病风险预估系统 [发明],本发明公开了一种基于多模型的糖尿病风险预估系统，其包括学习模型构建模块、属性信息识别抽取模块、有向图模型构建模块、节点信息识别抽取模块、特征向量提取模块和网络模型构建模块，构建糖尿病深度学习模型、不同糖尿病类型对应的糖尿病类型有向图模型和糖尿病类型神经网络模型，利用此多模型的配合可以预测出待预估患者是否患有某一种类型糖尿病的风险。
A61N1/36  ,一种多模态信息可视化功能性电刺激闭环调控系统及方法 [发明],本发明公开了一种多模态信息可视化功能性电刺激闭环调控系统及方法，属于康复医疗设备技术领域，包括采集预处理模块、评估模块、触发控制模块、可视化模块，所述评估模块与采集预处理模块、触发控制模块和可视化模块连接；所述评估模块对处理后的肌电‑惯性信号进行多层次特征计算，对肌电‑惯性信号的动态时变特征提取，构建基于动作完成度、动作稳定性及肌肉疲劳度的量化指标综合分析的运动功能评估模型。本发明采用上述的一种多模态信息可视化功能性电刺激闭环调控系统及方法，能够有效增加功能性电刺激系统的可调控性，保证功能性电刺激作用于康复过程中的适应性与有效性，达到良好的康复训练效果。
G16H10/20  ,一种基于NFC标签进行临床试药管理的处理系统 [发明],本发明实施例涉及一种基于NFC标签进行临床试药管理的处理系统，所述系统包括：多个单位药品包装盒、入库人员终端、派药人员终端、受试者终端、临床试药数据库、离线查询终端和在线查询终端；通过本发明可以增强对实验药品的管控力度、提高临床试药信息的查询便捷度。
A61M16/00  ,一种带有吸氧计时器的吸氧装置 [发明],本发明公开了一种带有吸氧计时器的吸氧装置，属于医疗器械技术领域，其包括控制终端，控制终端与电磁阀、流量控制器和计时器无线连接；用于根据血氧饱和度检测器检测出的信息，通过预设模型，确定使用的吸氧量，将信息传递给流量控制器和计时器，同时，控制电磁阀的开启；预设模型为预先基于历史样本数据所得，历史样本数据包括历史血氧饱和度的吸氧量样本数据及历史患病治疗结果样本数据。本发明可通过血氧饱和度检测器的检测结果自动进行判断病人的预计的吸氧用量和时间，通过显示器传输给病人，使病人可直接了解大致吸氧用量和时间，增加病人及家属对医院的信任感。
G16H50/70  ,体检报告解读方法、装置、设备及可读存储介质 [发明],本申请公开了一种体检报告解读方法、装置、设备及可读存储介质，本方案中，基于用户针对体检报告的当前提问、体检报告的文本数据、用户的画像信息以及用户的体检报告解读历史对话数据，生成体检报告当前解读数据，其中，用户的画像数据以及用户的体检报告解读历史对话数据为用户的个性化信息，由于在体检报告解读过程中，考虑了用户的个性化信息，因此，能够为用户进行个性化的体检报告解读。
G16H10/60  ,基于数据分析的急诊电子病历信息分类管理系统 [发明],本发明属于急诊信息管理领域，涉及数据分析技术，用于解决现有的急诊分诊不具备根据电子病历自动对患者进行预分类分析的功能的问题，具体是基于数据分析的急诊电子病历信息分类管理系统，包括分类管理平台，分类管理平台通信连接有预分类模块、换挡分析模块、分诊排序模块以及存储模块；换挡分析模块用于对预分类结果与分诊结果进行比对分析：在患者进行分诊之后获取患者的分诊等级；本发明可以根据电子病历对患者进行急诊预分类分析，通过电子病历中的文字信息与体征参数对患者的预分类等级进行标记，通过预分类等级对患者疾病的救治急迫性进行反馈，从而可以通过预分类等级对患者的分诊顺序进行调整。
C12Q1/6886  ,一种用于鼻咽癌分子分型及预后预测的生物标志物组及其应用 [发明],本发明属于生物医学技术领域，具体涉及一种用于鼻咽癌分子分型及预后预测的生物标志物组及其应用。所述生物标志物组包含PKM基因、CAV1基因、GLI3基因、PICK1基因、PRPF6基因、UBE3A基因、MEF2B基因、VAV1基因和BTK基因。所述生物标志物组可将鼻咽癌分为增殖型、代谢型和免疫型三个亚型。将该生物标志物组的表达水平代入鼻咽癌患者预后风险评分模型中，计算出风险评分，根据评分高低可预测鼻咽癌患者的预后。本发明研究结果对于鼻咽癌患者的预后及靶向治疗具有重要的意义。
G16H20/10  ,基于药物真实世界疗效多维度逆向挖掘数据的方法 [发明],本发明公开了基于药物真实世界疗效多维度逆向挖掘数据的方法，涉及药物疗效预测技术领域，方法为：明确目标药物；收集使用该目标药物的患者的临床信息；确定疗效指标，基于疗效指标并根据患者的临床信息，判断患者使用目标药物的疗效程度；根据患者使用目标药物的疗效程度，对患者的临床信息进行逆向挖掘，挖掘得到目标药物的显著疗效与获益人群、最优用药方案、最佳治疗时机之间的关联关系；基于挖掘得到的关联关系，建立预测模型，得到目标药物的显著疗效与获益人群、最优用药方案、最佳治疗时机之间的预测结果。本发明能够如实反应真实世界诊疗中的实际效果。
G16H50/30  ,基于广义倾向性评分的因果效应估计方法及装置 [发明],本申请公开了一种基于广义倾向性评分的因果效应估计方法及装置，确定暴露因素集合；根据暴露因素集合中各暴露因素和协变量之间的关系，确定目标对数经验似然函数；根据协变量均衡性确定约束条件；通过最大似然法对目标对数经验似然函数进行计算，得到满足约束条件的均衡权重集合；基于均衡权重集合，构建加权模型；通过加权模型进行计算，得到暴露因素集合中各暴露因素和健康结局之间的因果效应参数估计值及剂量反应函数。本申请提供的基于广义倾向性评分的因果效应估计方法将多个连续型暴露因素进行联合分析。因此，得到因果效应参数估计值和剂量反应函数可以更加准确表示多个连续型暴露因素同时对健康结局的影响。
G16B40/00  ,一种基于甲基化水平的多癌种检测系统及电子设备 [发明],本发明提供了一种基于甲基化水平的多癌种检测系统及电子设备，属于医疗检测领域，系统包括：样本采集模块，用于采集待测目标的外周静脉血，得到待测样本；甲基化水平提取模块，与样本采集模块连接，用于提取待测样本的循环游离DNA甲基化水平；预测模块，与甲基化水平提取模块连接，用于根据待测样本的循环游离DNA甲基化水平，采用多癌种检测模型，确定待测样本的类型；类型为肺癌、肝癌、肠癌或健康；多癌种检测模型为预先采用训练样本集对XGBoost进行训练得到的；训练样本集中包括多个训练样本的循环游离DNA甲基化水平及各训练样本的类型。本发明实现了多个癌种（肺癌、肠癌、肝癌）的精准检测。
G16H20/10  ,一种帕金森病患者的用药分析方法和系统 [发明],本发明提供了一种帕金森病患者的用药分析方法和系统，应用于数据处理技术领域。本申请获取患者的病历信息和生活环境数据，对病历信息和生活环境数据进行处理，生成初始药物治疗方案，基于药物关联模型对初始药物治疗方案进行处理，生成目标药物治疗方案，基于目标药物治疗方案对患者进行处理，生成患者的治疗结果，对患者的治疗结果进行聚类分析，生成异常风险提醒信息，基于异常风险提醒信息对患者的病历信息进行处理，生成新增治疗药物，将新增治疗药物加入目标药物治疗方案，生成新的目标药物治疗方案，基于新的目标药物治疗方案对患者进行处理，生成用药分析结果。根据患者的治疗结果对该治疗方案进行调整。
G06T7/00  ,基于人工智能的肉鸡养殖生态预警方法及系统 [发明],本发明涉及图像分析技术领域，具体涉及基于人工智能的肉鸡养殖生态预警方法及系统。该方法首先分割出肉鸡监控图像中的待定鸡冠区域；根据待定鸡冠区域中的待定鸡冠边缘像素点的方向趋势情况，从待定鸡冠边缘像素点中确定出趋势像素点；连接趋势像素点得到趋势段，基于待定鸡冠区域中趋势段的数量，确定出目标鸡冠区域；确定目标鸡冠区域中的冠尖；根据目标鸡冠区域中冠尖的周围灰度分布以及冠尖的倾斜角度变化，确定属于同一肉鸡的冠尖；对目标鸡冠区域中每个肉鸡的冠尖进行检测，得到肉鸡的健康状态，并进行预警。本发明在养殖场内肉鸡的养殖密度较高的情况下，通过对鸡冠分析确定属于同一肉鸡的鸡冠，以对肉鸡的健康状态实现精准检测。
G16H10/60  ,临床医疗数据可视化处理系统 [发明],本发明公开了临床医疗数据可视化处理系统，包括采集从各个平台获取各个医疗机构的临床医疗数据，对其中的各个医疗机构的临床医疗数据进行初步的整理，由于数据来自于各个不同的医疗机构，需要对处理后的临床医疗数据进行聚合处理，得到聚合数据，利用余弦相似度模型计算得到聚合数据的相似度，得到相似度数据，并将相似度数据与相似阈值进行对比，对相似数据进行进一步地分析，通过将相似度数据的可视化占比与比例阈值进行比较，确定数据的可视化程度，有助于医疗管理机构更好地理解医疗数据并支持决策制定、资源优化和卫生管理方面的工作，同时提高医疗数据的可视化处理效率和质量。
G06F40/186  ,一种基于LibreOffice文档的内容组合替换方法和系统 [发明],本发明提出了一种基于LibreOffice文档的内容组合替换方法和系统，包括：管理员选择模板设置数据元组合；医护人员选择模板并根据数据元组合中的数据元列表预设内容；系统在医护人员使用选择的模板书写病历后获取模板中支持对预设内容进行替换的数据元组合；系统根据医护人员选择的数据元组合将医护人员书写的数据元组合内容批量替换到病历文书中。本发明基于LibreOffice文档，管理员通过配置模板里可预设内容的多数据元组合使得医护人员能根据配置预设多种数据元组合内容并维护，在书写时选择某一预设内容的数据元组合进行多数据元内容替换，无需一个一个替换，不仅提升了书写效率，而且只能维护管理员指定的数据元内容，限制自由度的同时也确保了病历的数据质量。
G16H40/20  ,一种智能分诊方法、装置、电子设备及存储介质 [发明],本申请提出一种智能分诊方法、装置、电子设备及存储介质，其方法包括：获取第一患者待诊断疾病的第一模糊概念格和已知疾病的第二模糊概念格，并基于第一模糊概念格和第二模糊概念格之间的相似度，获取第一患者的预测病症；基于第二患者的就诊评价信息，获取候选医生的诊疗服务信息，其中诊疗服务信息至少包括候选医生所擅长的诊疗领域信息；基于预测病症和候选医生的诊疗服务信息，从候选医生中选取目标医生，并向目标医生分配第一患者。本申请针对患者的实际症状表现，预测患者的可能病症，并根据其他患者的就诊体验来为患者匹配最为合适的就诊医生，从而提高了分诊的准确性和合理性，提高了患者的就诊体验感。
G06F16/36  ,基于知识图谱的历史影像数据快速查询方法及相关组件 [发明],本发明公开了一种基于知识图谱的历史影像数据快速查询方法及相关组件，涉及数据检索领域，包括获取历史数据，历史数据包括历史检查报告及历史检查报告对应的患者信息及医生信息；根据历史数据构建知识图谱，知识图谱的节点为历史检查报告、患者信息及医生信息，节点间的连线表征历史检查报告、患者信息或医生信息之间的对应关系；在接收到查询指令时基于知识图谱，确定当前患者对应的历史检查报告。预先根据历史数据构建了知识图谱，知识图谱之间的节点和连接关系可以确定患者与医生及历史检查报告之间的联系，进而在患者检查时，医生可以直接确定患者的历史检查报告，减少重复检查，降低了患者的治疗成本。
G16H40/20  ,一种基于交互式数据分析的可视化医疗管理SaaS系统 [发明],本发明涉及医疗管理系统技术领域，公开了一种基于交互式数据分析的可视化医疗管理SaaS系统，系统包括设备层、数据库层和控制层，所述设备层包括输入设备和输出设备，所述控制层包括CPU、医疗资源存量预测模块、医疗资源匮乏检测模块、医疗资源配给模块、可视化模块和通讯模块，所述医疗资源存量预测模块用于预测医院内的医疗资源的未来存量，所述医疗资源匮乏检测模块用于检测未来医院内的医疗资源是否匮乏，所述医疗资源配给模块用于自动分配合适的仓库配给医疗资源，所述可视化模块用于可视化系统模块的分析结果。本发明能够根据医院当前的医疗资源存量预测未来的医疗资源存量是否匮乏，并且能够自动分配合适的仓库配给医疗资源。
G16H40/20  ,基于医疗服务平台的挂号患者调度方法 [发明],本发明公开了基于医疗服务平台的挂号患者调度方法，涉及医疗服务技术领域，解决了在医疗服务平台在对挂号患者进行调度的过程中，没有将当天就诊患者拿着检查报告直接找医生不再进行挂号的情况，导致医疗服务平台在挂号患者进行调度时调度决策不准确性的技术问题；通过分析待挂号患者对应科室每个医生分别对应的回诊总时长和预计问诊时长，获得科室各个门诊医生分别对应的排队时长，选取其中等待时长对应数值最小的医生作为待挂号患者的目标挂号医生，将目标挂号医生的作用是作为待挂号患者的就诊目标医生，尽可能的为待挂号患者提供排队时长较短医生进行就诊服务，使得待挂号患者尽可能快的进行就诊。
G16H50/20  ,一种基于大数据分析的智能分子诊断方法及系统 [发明],本发明公开了一种基于大数据分析的智能分子诊断方法及系统，涉及分子诊断技术领域，包括获取分子诊断数据，根据分子诊断数据，对分子诊断数据进行处理，获取分子诊断整合数据，根据疾病风险评估模型和分子诊断特征数据，获取样本用户疾病概率信息。本发明通过疾病风险评估模型和样本用户的分子诊断数据，对疾病情况进行预测，有效的进行疾病风险评估和疾病预防，避免没有及时对疾病进行治疗，根据样本用户个人数据和样本用户病史信息，对样本用户疾病风险进行分析，提高了样本用户诊断效率，通过疾病风险评估信息，对疾病风险评估模型进行进一步优化，提高了疾病预测的准确度。
